Date;Hours;NO;SE;FI;DK;Nordic;EE;LV;LT;Baltic
08/07/2015;23Ê-Ê00;11636;14946;6318;3693;36593;764;218;366;1348
09/07/2015;00Ê-Ê01;10898;13834;6028;3692;34451;702;190;371;1263
09/07/2015;01Ê-Ê02;10249;13074;5924;3861;33109;718;186;358;1262
09/07/2015;02Ê-Ê03;9866;12636;5838;3886;32227;729;185;369;1283
09/07/2015;03Ê-Ê04;9659;12417;5775;3873;31724;725;197;372;1294
09/07/2015;04Ê-Ê05;9458;12453;5793;3869;31573;710;219;361;1290
09/07/2015;05Ê-Ê06;9977;12967;6131;3819;32894;702;336;372;1410
09/07/2015;06Ê-Ê07;11448;14294;6542;3831;36115;884;368;568;1820
09/07/2015;07Ê-Ê08;12592;15613;6606;3913;38724;1144;501;589;2234
09/07/2015;08Ê-Ê09;13314;16185;6729;4053;40281;1248;613;588;2449
09/07/2015;09Ê-Ê10;13742;16360;6734;4137;40974;1228;657;593;2478
09/07/2015;10Ê-Ê11;14521;16663;6796;4149;42130;1259;656;595;2510
09/07/2015;11Ê-Ê12;14600;16685;6821;4164;42271;1261;619;591;2471
09/07/2015;12Ê-Ê13;14331;16832;6853;4168;42185;1250;661;602;2513
09/07/2015;13Ê-Ê14;14212;16615;6848;4215;41889;1182;625;609;2416
09/07/2015;14Ê-Ê15;13908;16593;6866;4257;41624;1139;588;624;2351
09/07/2015;15Ê-Ê16;13355;16547;6817;4279;40998;1063;512;626;2201
09/07/2015;16Ê-Ê17;12841;16348;6765;4394;40349;1068;347;577;1992
09/07/2015;17Ê-Ê18;12868;16310;6700;4340;40218;978;353;494;1825
09/07/2015;18Ê-Ê19;12900;15848;6814;4333;39895;953;289;395;1637
09/07/2015;19Ê-Ê20;12749;15865;6804;4236;39656;998;325;570;1893
09/07/2015;20Ê-Ê21;12358;15763;6683;4364;39168;848;274;436;1558
09/07/2015;21Ê-Ê22;11892;15401;6648;4235;38175;839;267;436;1542
09/07/2015;22Ê-Ê23;11437;15196;6625;4193;37452;759;255;463;1477
09/07/2015;23Ê-Ê00;10808;14800;6297;4170;36075;674;216;481;1371
10/07/2015;00Ê-Ê01;9744;14248;5913;4180;34086;638;181;460;1279
10/07/2015;01Ê-Ê02;9372;13855;5689;4126;33042;632;178;457;1267
10/07/2015;02Ê-Ê03;9282;13583;5611;4087;32564;619;187;457;1263
10/07/2015;03Ê-Ê04;9238;13598;5572;4082;32489;613;192;427;1232
10/07/2015;04Ê-Ê05;8985;13753;5740;3974;32453;603;203;431;1237
10/07/2015;05Ê-Ê06;9432;14033;6209;3918;33593;644;252;450;1346
10/07/2015;06Ê-Ê07;11041;15127;6681;3994;36844;879;348;515;1742
10/07/2015;07Ê-Ê08;11964;16646;6842;4122;39574;1185;402;634;2221
10/07/2015;08Ê-Ê09;12602;17212;6890;4170;40875;1214;432;804;2450
10/07/2015;09Ê-Ê10;13144;17301;6874;4324;41642;1221;548;830;2599
10/07/2015;10Ê-Ê11;13451;17521;6909;4352;42233;1216;575;864;2655
10/07/2015;11Ê-Ê12;13220;17674;6972;4313;42179;1193;502;825;2520
10/07/2015;12Ê-Ê13;12951;17783;6967;4368;42067;1211;331;825;2367
10/07/2015;13Ê-Ê14;12785;17298;6962;4295;41341;1204;314;815;2333
10/07/2015;14Ê-Ê15;12568;17138;6835;4220;40760;1205;427;623;2255
10/07/2015;15Ê-Ê16;12430;17025;6738;4097;40291;1181;362;635;2178
10/07/2015;16Ê-Ê17;12442;16721;6733;4006;39902;1110;265;471;1846
10/07/2015;17Ê-Ê18;12762;16604;6778;3802;39946;976;232;451;1659
10/07/2015;18Ê-Ê19;12982;16701;6736;3445;39866;969;231;392;1592
10/07/2015;19Ê-Ê20;13099;16688;6674;2904;39366;957;231;555;1743
10/07/2015;20Ê-Ê21;13416;16817;6500;2314;39048;808;232;448;1488
10/07/2015;21Ê-Ê22;13468;16733;6485;1828;38513;764;232;457;1453
10/07/2015;22Ê-Ê23;13918;16516;6493;1598;38525;771;226;415;1412
10/07/2015;23Ê-Ê00;13491;16211;6144;1525;37371;685;201;276;1162
11/07/2015;00Ê-Ê01;12067;16278;5918;1444;35708;572;198;267;1037
11/07/2015;01Ê-Ê02;11640;15896;5828;1228;34591;592;201;265;1058
11/07/2015;02Ê-Ê03;11581;15296;5904;1106;33886;593;198;285;1076
11/07/2015;03Ê-Ê04;11395;15014;5881;1030;33320;602;195;268;1065
11/07/2015;04Ê-Ê05;11065;14924;5868;1008;32864;592;208;258;1058
11/07/2015;05Ê-Ê06;11366;14865;5910;949;33091;597;224;272;1093
11/07/2015;06Ê-Ê07;11577;15540;5970;976;34063;588;233;267;1088
11/07/2015;07Ê-Ê08;12615;15906;6275;1095;35892;601;240;270;1111
11/07/2015;08Ê-Ê09;13672;16087;6480;1451;37690;646;260;261;1167
11/07/2015;09Ê-Ê10;14502;16372;6628;1303;38806;670;260;273;1203
11/07/2015;10Ê-Ê11;15052;16368;6713;1292;39425;693;256;290;1239
11/07/2015;11Ê-Ê12;15267;16192;6675;1287;39421;695;316;297;1308
11/07/2015;12Ê-Ê13;15097;16066;6538;1242;38943;706;313;304;1323
11/07/2015;13Ê-Ê14;14849;16029;6562;1158;38597;715;238;315;1268
11/07/2015;14Ê-Ê15;14529;15982;6541;1109;38161;722;232;319;1273
11/07/2015;15Ê-Ê16;14455;15890;6463;1150;37958;713;324;315;1352
11/07/2015;16Ê-Ê17;14360;15987;6427;1238;38013;695;274;309;1278
11/07/2015;17Ê-Ê18;14666;15969;6526;1357;38518;642;255;305;1202
11/07/2015;18Ê-Ê19;14722;16162;6596;1447;38928;599;229;289;1117
11/07/2015;19Ê-Ê20;14702;16126;6558;1644;39031;581;227;271;1079
11/07/2015;20Ê-Ê21;14596;15764;6501;1416;38278;562;226;244;1032
11/07/2015;21Ê-Ê22;14522;15583;6514;884;37505;591;225;237;1053
11/07/2015;22Ê-Ê23;14386;15404;6543;787;37119;625;236;244;1105
11/07/2015;23Ê-Ê00;13789;15313;6272;762;36136;594;205;249;1048
12/07/2015;00Ê-Ê01;12651;14991;5921;752;34314;509;192;248;949
12/07/2015;01Ê-Ê02;12012;14713;5770;745;33240;521;192;242;955
12/07/2015;02Ê-Ê03;11604;14493;5784;769;32649;502;196;234;932
12/07/2015;03Ê-Ê04;11263;14302;5771;747;32082;473;192;234;899
12/07/2015;04Ê-Ê05;10916;14229;5752;708;31605;412;247;245;904
12/07/2015;05Ê-Ê06;11003;14193;5735;715;31644;531;209;237;977
12/07/2015;06Ê-Ê07;11213;14332;5781;750;32076;538;218;223;979
12/07/2015;07Ê-Ê08;11812;14638;5795;785;33030;543;224;219;986
12/07/2015;08Ê-Ê09;12512;15156;6075;751;34494;595;229;220;1044
12/07/2015;09Ê-Ê10;13399;15960;6276;865;36501;621;241;308;1170
12/07/2015;10Ê-Ê11;14030;16186;6407;901;37526;621;231;360;1212
12/07/2015;11Ê-Ê12;14160;16508;6410;1071;38149;632;226;337;1195
12/07/2015;12Ê-Ê13;13862;16311;6449;1116;37739;596;221;387;1204
12/07/2015;13Ê-Ê14;13589;16181;6451;1237;37458;489;239;401;1129
12/07/2015;14Ê-Ê15;13295;16062;6404;1300;37060;509;329;243;1081
12/07/2015;15Ê-Ê16;13262;16074;6399;1252;36987;495;246;356;1097
12/07/2015;16Ê-Ê17;13504;16063;6460;1213;37239;487;247;362;1096
12/07/2015;17Ê-Ê18;13877;16184;6454;1200;37715;528;271;353;1152
12/07/2015;18Ê-Ê19;14143;16299;6477;1134;38052;588;281;227;1096
12/07/2015;19Ê-Ê20;14214;16308;6538;994;38054;579;326;221;1126
12/07/2015;20Ê-Ê21;13988;16171;6493;975;37628;569;312;214;1095
12/07/2015;21Ê-Ê22;13790;16153;6552;969;37465;564;320;215;1099
12/07/2015;22Ê-Ê23;13560;15851;6571;900;36882;559;248;217;1024
12/07/2015;23Ê-Ê00;13130;15318;6278;890;35616;491;206;213;910
13/07/2015;00Ê-Ê01;12154;14595;6033;848;33630;478;183;210;871
13/07/2015;01Ê-Ê02;11708;14554;5746;785;32792;447;179;207;833
13/07/2015;02Ê-Ê03;11564;14554;5724;798;32640;466;180;206;852
13/07/2015;03Ê-Ê04;11430;14517;5708;753;32410;532;202;205;939
13/07/2015;04Ê-Ê05;11359;14535;5802;731;32427;576;241;203;1020
13/07/2015;05Ê-Ê06;11892;14647;6304;818;33660;608;289;200;1097
13/07/2015;06Ê-Ê07;13591;15133;6645;990;36360;792;484;358;1634
13/07/2015;07Ê-Ê08;15084;15875;6692;1628;39279;1014;756;364;2134
13/07/2015;08Ê-Ê09;15853;16204;6858;1884;40797;1040;841;388;2269
13/07/2015;09Ê-Ê10;16398;16509;7034;2152;42092;1044;851;404;2299
13/07/2015;10Ê-Ê11;16901;16748;6978;2269;42898;1050;845;384;2279
13/07/2015;11Ê-Ê12;16573;16699;7064;2279;42614;1053;828;344;2225
13/07/2015;12Ê-Ê13;16590;16822;6967;1883;42263;1049;873;263;2185
13/07/2015;13Ê-Ê14;16483;16772;6949;1905;42110;1040;671;393;2104
13/07/2015;14Ê-Ê15;16341;16658;6919;1756;41673;1037;670;389;2096
13/07/2015;15Ê-Ê16;16132;16760;6790;1683;41367;1076;641;364;2081
13/07/2015;16Ê-Ê17;16198;16796;6764;1526;41284;1068;354;368;1790
13/07/2015;17Ê-Ê18;15952;16884;6726;1671;41234;1079;357;370;1806
13/07/2015;18Ê-Ê19;15699;16584;6700;1674;40660;1040;338;368;1746
13/07/2015;19Ê-Ê20;15510;16407;6641;1502;40059;1051;513;366;1930
13/07/2015;20Ê-Ê21;15219;16283;6526;1289;39317;1073;287;364;1724
13/07/2015;21Ê-Ê22;15083;16089;6501;1105;38779;1063;257;359;1679
13/07/2015;22Ê-Ê23;14809;15978;6398;1095;38280;1044;231;348;1623
13/07/2015;23Ê-Ê00;13825;15790;6133;1093;36842;866;199;200;1265
14/07/2015;00Ê-Ê01;12368;15256;6102;964;34689;616;188;197;1001
14/07/2015;01Ê-Ê02;11820;14854;5972;954;33600;591;186;197;974
14/07/2015;02Ê-Ê03;11502;14828;5909;933;33170;591;185;194;970
14/07/2015;03Ê-Ê04;11269;14782;5885;927;32864;595;188;193;976
14/07/2015;04Ê-Ê05;11544;14692;5990;951;33177;612;215;193;1020
14/07/2015;05Ê-Ê06;11995;15021;6298;1043;34357;746;267;192;1205
14/07/2015;06Ê-Ê07;13518;15772;6673;1357;37321;851;463;353;1667
14/07/2015;07Ê-Ê08;14762;16457;6837;1701;39758;1088;638;362;2088
14/07/2015;08Ê-Ê09;15582;16666;6898;1788;40934;1111;762;372;2245
14/07/2015;09Ê-Ê10;16187;16901;6940;1852;41881;1108;798;387;2293
14/07/2015;10Ê-Ê11;16479;17235;7019;2030;42764;1131;784;338;2253
14/07/2015;11Ê-Ê12;16559;17222;7024;2078;42884;1093;763;308;2164
14/07/2015;12Ê-Ê13;16310;17203;7056;2071;42640;1115;782;308;2205
14/07/2015;13Ê-Ê14;16260;17147;6971;2008;42386;1104;692;386;2182
14/07/2015;14Ê-Ê15;16044;17001;6956;1983;41983;1091;667;392;2150
14/07/2015;15Ê-Ê16;15912;16834;6867;2061;41674;1112;634;384;2130
14/07/2015;16Ê-Ê17;15548;16756;6785;2037;41126;1073;247;373;1693
14/07/2015;17Ê-Ê18;15574;16711;6683;2113;41081;1079;221;345;1645
14/07/2015;18Ê-Ê19;15431;16711;6653;2022;40818;1062;224;325;1611
14/07/2015;19Ê-Ê20;15112;16696;6835;1913;40557;891;501;373;1765
14/07/2015;20Ê-Ê21;14619;16580;6662;1933;39794;864;227;313;1404
14/07/2015;21Ê-Ê22;14108;16561;6589;1897;39155;880;228;281;1389
14/07/2015;22Ê-Ê23;13561;16400;6543;1837;38341;889;201;336;1426
14/07/2015;23Ê-Ê00;12416;16162;6281;1914;36773;722;192;206;1120
15/07/2015;00Ê-Ê01;11110;15426;5892;2174;34604;678;164;206;1048
15/07/2015;01Ê-Ê02;10455;14948;5703;2420;33526;676;161;206;1043
15/07/2015;02Ê-Ê03;10132;14697;5638;2414;32881;673;161;204;1038
15/07/2015;03Ê-Ê04;9996;14496;5650;2389;32530;684;164;201;1049
15/07/2015;04Ê-Ê05;9787;14428;5711;2364;32290;685;190;206;1081
15/07/2015;05Ê-Ê06;10079;14727;6283;2435;33524;685;235;202;1122
15/07/2015;06Ê-Ê07;11759;15614;6619;2477;36468;798;436;366;1600
15/07/2015;07Ê-Ê08;13760;16454;6753;2702;39669;1079;626;365;2070
15/07/2015;08Ê-Ê09;14666;17182;6830;3016;41695;1105;769;372;2246
15/07/2015;09Ê-Ê10;14969;17372;6900;3159;42400;1064;777;377;2218
15/07/2015;10Ê-Ê11;14927;17260;6928;3213;42328;1072;695;398;2165
15/07/2015;11Ê-Ê12;15000;17204;6941;3264;42409;1096;751;388;2235
15/07/2015;12Ê-Ê13;14897;17034;6916;3271;42118;1090;698;405;2193
15/07/2015;13Ê-Ê14;14696;16900;6800;3211;41609;1104;781;436;2321
15/07/2015;14Ê-Ê15;14523;16835;6648;3193;41198;1099;682;434;2215
15/07/2015;15Ê-Ê16;14207;16910;6578;3109;40803;1099;704;419;2222
15/07/2015;16Ê-Ê17;14271;16742;6514;2893;40421;1062;273;406;1741
15/07/2015;17Ê-Ê18;14632;16669;6539;2623;40463;1006;225;408;1639
15/07/2015;18Ê-Ê19;14841;17045;6566;2393;40847;994;224;395;1613
15/07/2015;19Ê-Ê20;14729;17128;6766;2130;40755;811;492;387;1690
15/07/2015;20Ê-Ê21;14469;17088;6616;2142;40317;816;230;233;1279
15/07/2015;21Ê-Ê22;14250;16987;6531;2023;39792;832;230;303;1365
15/07/2015;22Ê-Ê23;13654;16877;6541;1805;38877;820;226;377;1423
15/07/2015;23Ê-Ê00;13042;16431;6243;1619;37335;687;198;217;1102
16/07/2015;00Ê-Ê01;11811;15649;5977;1604;35040;582;187;213;982
16/07/2015;01Ê-Ê02;11315;15349;5812;1603;34079;559;186;214;959
16/07/2015;02Ê-Ê03;11010;15395;5730;1559;33694;552;191;215;958
16/07/2015;03Ê-Ê04;10729;15415;5727;1545;33416;563;195;214;972
16/07/2015;04Ê-Ê05;10339;15399;5868;1582;33187;569;220;214;1003
16/07/2015;05Ê-Ê06;10987;15603;6144;1613;34347;581;268;222;1071
16/07/2015;06Ê-Ê07;12749;16296;6615;1627;37287;793;402;384;1579
16/07/2015;07Ê-Ê08;14316;16911;6761;1960;39949;989;630;369;1988
16/07/2015;08Ê-Ê09;15238;17313;6864;2305;41721;1002;705;430;2137
16/07/2015;09Ê-Ê10;15719;17581;6850;2599;42750;1006;802;437;2245
16/07/2015;10Ê-Ê11;15954;17798;6824;2687;43263;1011;790;435;2236
16/07/2015;11Ê-Ê12;15961;17876;6761;2576;43175;1021;775;435;2231
16/07/2015;12Ê-Ê13;15595;17913;6759;2620;42887;1021;791;451;2263
16/07/2015;13Ê-Ê14;15374;17752;6718;2668;42513;1026;792;442;2260
16/07/2015;14Ê-Ê15;14980;17580;6690;2748;41999;1028;676;458;2162
16/07/2015;15Ê-Ê16;14725;17354;6614;2721;41415;1022;661;441;2124
16/07/2015;16Ê-Ê17;14846;17104;6514;2582;41048;1006;345;435;1786
16/07/2015;17Ê-Ê18;14825;17147;6509;2468;40948;1010;317;421;1748
16/07/2015;18Ê-Ê19;14749;17132;6486;2324;40692;990;344;399;1733
16/07/2015;19Ê-Ê20;14492;17290;6655;2067;40505;917;491;392;1800
16/07/2015;20Ê-Ê21;14116;17458;6478;1814;39867;921;224;334;1479
16/07/2015;21Ê-Ê22;13794;17377;6410;1231;38811;924;248;231;1403
16/07/2015;22Ê-Ê23;13555;17019;6397;1149;38118;946;239;382;1567
16/07/2015;23Ê-Ê00;12668;16655;6215;1052;36589;802;204;226;1232
17/07/2015;00Ê-Ê01;11889;15810;5768;971;34438;619;212;235;1066
17/07/2015;01Ê-Ê02;11314;15472;5637;853;33277;590;191;240;1021
17/07/2015;02Ê-Ê03;10686;15271;5537;762;32254;598;193;255;1046
17/07/2015;03Ê-Ê04;10553;15058;5549;721;31881;596;194;263;1053
17/07/2015;04Ê-Ê05;10415;15034;5529;670;31647;585;219;263;1067
17/07/2015;05Ê-Ê06;10780;15265;6039;668;32752;761;269;266;1296
17/07/2015;06Ê-Ê07;12215;16218;6348;716;35496;923;382;436;1741
17/07/2015;07Ê-Ê08;14208;16941;6594;797;38542;1083;569;440;2092
17/07/2015;08Ê-Ê09;14981;17461;6667;1012;40121;1120;705;440;2265
17/07/2015;09Ê-Ê10;15489;17378;6805;1143;40816;1143;732;456;2331
17/07/2015;10Ê-Ê11;15685;17268;6770;1389;41113;1156;710;459;2325
17/07/2015;11Ê-Ê12;15380;17136;6751;1579;40845;1110;690;480;2280
17/07/2015;12Ê-Ê13;14911;16846;6728;1656;40142;1106;694;528;2328
17/07/2015;13Ê-Ê14;14190;16631;6711;1912;39443;1116;598;583;2297
17/07/2015;14Ê-Ê15;13711;16275;6630;2164;38781;1114;595;578;2287
17/07/2015;15Ê-Ê16;13301;15993;6489;2419;38201;1088;526;559;2173
17/07/2015;16Ê-Ê17;13395;15689;6545;2457;38085;1000;268;399;1667
17/07/2015;17Ê-Ê18;13829;15645;6610;2283;38366;890;260;288;1438
17/07/2015;18Ê-Ê19;13761;15894;6538;2254;38447;872;259;258;1389
17/07/2015;19Ê-Ê20;13291;15770;6494;2343;37899;839;469;398;1706
17/07/2015;20Ê-Ê21;12660;15894;6255;2348;37158;691;249;209;1149
17/07/2015;21Ê-Ê22;12358;15885;6042;2464;36749;778;229;199;1206
17/07/2015;22Ê-Ê23;12069;15723;5945;2491;36229;828;260;332;1420
17/07/2015;23Ê-Ê00;11536;15296;5827;2461;35120;614;205;190;1009
18/07/2015;00Ê-Ê01;10525;14648;5563;2374;33110;526;183;188;897
18/07/2015;01Ê-Ê02;10163;14299;5340;2104;31907;493;174;189;856
18/07/2015;02Ê-Ê03;9915;14454;5217;1775;31361;502;173;188;863
18/07/2015;03Ê-Ê04;9772;14641;5201;1440;31054;495;176;189;860
18/07/2015;04Ê-Ê05;9565;14716;5289;1107;30678;482;194;199;875
18/07/2015;05Ê-Ê06;9581;14837;5318;1072;30809;495;205;211;911
18/07/2015;06Ê-Ê07;9888;15057;5458;1249;31652;513;217;229;959
18/07/2015;07Ê-Ê08;10506;15595;5756;1348;33205;518;226;302;1046
18/07/2015;08Ê-Ê09;11124;16423;6007;1662;35216;547;231;287;1065
18/07/2015;09Ê-Ê10;11356;17006;6136;2253;36750;527;233;418;1178
18/07/2015;10Ê-Ê11;11200;17176;6197;2998;37573;533;229;402;1164
18/07/2015;11Ê-Ê12;10875;17167;6216;3421;37679;562;223;366;1151
18/07/2015;12Ê-Ê13;10548;17031;6156;3499;37236;568;215;346;1129
18/07/2015;13Ê-Ê14;10040;16778;6110;3554;36481;569;214;355;1138
18/07/2015;14Ê-Ê15;9850;16499;6161;3627;36137;583;216;383;1182
18/07/2015;15Ê-Ê16;9876;16455;6162;3737;36230;559;215;368;1142
18/07/2015;16Ê-Ê17;9675;16577;6335;3817;36405;563;217;386;1166
18/07/2015;17Ê-Ê18;9735;16628;6435;3588;36387;553;219;391;1163
18/07/2015;18Ê-Ê19;10126;16716;6423;3739;37005;540;225;410;1175
