Date;Hours;mWh
13/04/2016;06Ê-Ê07;44772,4
13/04/2016;07Ê-Ê08;49347,3
13/04/2016;08Ê-Ê09;50317,4
13/04/2016;09Ê-Ê10;49808,5
13/04/2016;10Ê-Ê11;49196,9
13/04/2016;11Ê-Ê12;48295,2
13/04/2016;12Ê-Ê13;47462
13/04/2016;13Ê-Ê14;47063,6
13/04/2016;14Ê-Ê15;46900
13/04/2016;15Ê-Ê16;46107,4
13/04/2016;16Ê-Ê17;45731,3
13/04/2016;17Ê-Ê18;46049,4
13/04/2016;18Ê-Ê19;46180,1
13/04/2016;19Ê-Ê20;46347,5
13/04/2016;20Ê-Ê21;46243,1
13/04/2016;21Ê-Ê22;45772,7
13/04/2016;22Ê-Ê23;43920
13/04/2016;23Ê-Ê00;41396,2
14/04/2016;00Ê-Ê01;38055,2
14/04/2016;01Ê-Ê02;36944,3
14/04/2016;02Ê-Ê03;36384,5
14/04/2016;03Ê-Ê04;36113,1
14/04/2016;04Ê-Ê05;36994,6
14/04/2016;05Ê-Ê06;38875,1
14/04/2016;06Ê-Ê07;44977,6
14/04/2016;07Ê-Ê08;49898,4
14/04/2016;08Ê-Ê09;50580,1
14/04/2016;09Ê-Ê10;50250
14/04/2016;10Ê-Ê11;49696,8
14/04/2016;11Ê-Ê12;48996,5
14/04/2016;12Ê-Ê13;48254,5
14/04/2016;13Ê-Ê14;47679,5
14/04/2016;14Ê-Ê15;46861,5
14/04/2016;15Ê-Ê16;46058,7
14/04/2016;16Ê-Ê17;45921,4
14/04/2016;17Ê-Ê18;46835,8
14/04/2016;18Ê-Ê19;47306,5
14/04/2016;19Ê-Ê20;47189,3
14/04/2016;20Ê-Ê21;46981,4
14/04/2016;21Ê-Ê22;46370
14/04/2016;22Ê-Ê23;44396,6
14/04/2016;23Ê-Ê00;41938,9
15/04/2016;00Ê-Ê01;38253,8
15/04/2016;01Ê-Ê02;36667,4
15/04/2016;02Ê-Ê03;35991,7
15/04/2016;03Ê-Ê04;36193,4
15/04/2016;04Ê-Ê05;36969,3
15/04/2016;05Ê-Ê06;39079,4
15/04/2016;06Ê-Ê07;44231,7
15/04/2016;07Ê-Ê08;48675,2
15/04/2016;08Ê-Ê09;49788,8
15/04/2016;09Ê-Ê10;49320,5
15/04/2016;10Ê-Ê11;48929,8
15/04/2016;11Ê-Ê12;48193,4
15/04/2016;12Ê-Ê13;47179,4
15/04/2016;13Ê-Ê14;46136,5
15/04/2016;14Ê-Ê15;44665,2
15/04/2016;15Ê-Ê16;43719,5
15/04/2016;16Ê-Ê17;43014
15/04/2016;17Ê-Ê18;43192,1
15/04/2016;18Ê-Ê19;44775,7
15/04/2016;19Ê-Ê20;44917,7
15/04/2016;20Ê-Ê21;45264,5
15/04/2016;21Ê-Ê22;44712,1
15/04/2016;22Ê-Ê23;43188,6
15/04/2016;23Ê-Ê00;40913,1
16/04/2016;00Ê-Ê01;37013,9
16/04/2016;01Ê-Ê02;36158,2
16/04/2016;02Ê-Ê03;35727,6
16/04/2016;03Ê-Ê04;35635,1
16/04/2016;04Ê-Ê05;35846,5
16/04/2016;05Ê-Ê06;36199,2
16/04/2016;06Ê-Ê07;36840
16/04/2016;07Ê-Ê08;38518,2
16/04/2016;08Ê-Ê09;40051,5
16/04/2016;09Ê-Ê10;41328,5
16/04/2016;10Ê-Ê11;41605,3
16/04/2016;11Ê-Ê12;41176,1
16/04/2016;12Ê-Ê13;40443
16/04/2016;13Ê-Ê14;39749,7
16/04/2016;14Ê-Ê15;39346,6
16/04/2016;15Ê-Ê16;39101,3
16/04/2016;16Ê-Ê17;39325,5
16/04/2016;17Ê-Ê18;40010,6
16/04/2016;18Ê-Ê19;40547,5
16/04/2016;19Ê-Ê20;40586,3
16/04/2016;20Ê-Ê21;41356,1
16/04/2016;21Ê-Ê22;41301,6
16/04/2016;22Ê-Ê23;40094,9
16/04/2016;23Ê-Ê00;38224,9
17/04/2016;00Ê-Ê01;35465,4
17/04/2016;01Ê-Ê02;34570,8
17/04/2016;02Ê-Ê03;34021,8
17/04/2016;03Ê-Ê04;34058,6
17/04/2016;04Ê-Ê05;34119,2
17/04/2016;05Ê-Ê06;34229,5
17/04/2016;06Ê-Ê07;34795,8
17/04/2016;07Ê-Ê08;35793,4
17/04/2016;08Ê-Ê09;37214,7
17/04/2016;09Ê-Ê10;38647,2
17/04/2016;10Ê-Ê11;39510,5
17/04/2016;11Ê-Ê12;39625,4
17/04/2016;12Ê-Ê13;39345,9
17/04/2016;13Ê-Ê14;39208,2
17/04/2016;14Ê-Ê15;38891,4
17/04/2016;15Ê-Ê16;38577,2
17/04/2016;16Ê-Ê17;38752
17/04/2016;17Ê-Ê18;39186,4
17/04/2016;18Ê-Ê19;39336,2
17/04/2016;19Ê-Ê20;40711,2
17/04/2016;20Ê-Ê21;42052,8
17/04/2016;21Ê-Ê22;42133,2
17/04/2016;22Ê-Ê23;40750,6
17/04/2016;23Ê-Ê00;38781,7
18/04/2016;00Ê-Ê01;36095
18/04/2016;01Ê-Ê02;35421,3
18/04/2016;02Ê-Ê03;34600,2
18/04/2016;03Ê-Ê04;34425,8
18/04/2016;04Ê-Ê05;35211,6
18/04/2016;05Ê-Ê06;37652,1
18/04/2016;06Ê-Ê07;42430,6
18/04/2016;07Ê-Ê08;46581,2
18/04/2016;08Ê-Ê09;47516,8
18/04/2016;09Ê-Ê10;47102,6
18/04/2016;10Ê-Ê11;46553,1
18/04/2016;11Ê-Ê12;46085,8
18/04/2016;12Ê-Ê13;44838,6
18/04/2016;13Ê-Ê14;44359,4
18/04/2016;14Ê-Ê15;44010,4
18/04/2016;15Ê-Ê16;43445,9
18/04/2016;16Ê-Ê17;43244,9
18/04/2016;17Ê-Ê18;43818,3
18/04/2016;18Ê-Ê19;43655,5
18/04/2016;19Ê-Ê20;43623,9
18/04/2016;20Ê-Ê21;43860,9
18/04/2016;21Ê-Ê22;43308,5
18/04/2016;22Ê-Ê23;41429,2
18/04/2016;23Ê-Ê00;38989,8
19/04/2016;00Ê-Ê01;36314,9
19/04/2016;01Ê-Ê02;35321,7
19/04/2016;02Ê-Ê03;35256,9
19/04/2016;03Ê-Ê04;35316,4
19/04/2016;04Ê-Ê05;35537,4
19/04/2016;05Ê-Ê06;37345,2
19/04/2016;06Ê-Ê07;42096,1
19/04/2016;07Ê-Ê08;46438,1
19/04/2016;08Ê-Ê09;47349,5
19/04/2016;09Ê-Ê10;46589,5
19/04/2016;10Ê-Ê11;45932,4
19/04/2016;11Ê-Ê12;45263,8
19/04/2016;12Ê-Ê13;44634,5
19/04/2016;13Ê-Ê14;44178,9
19/04/2016;14Ê-Ê15;43677,9
19/04/2016;15Ê-Ê16;43062,9
19/04/2016;16Ê-Ê17;42781,3
19/04/2016;17Ê-Ê18;42953,4
19/04/2016;18Ê-Ê19;42820,6
19/04/2016;19Ê-Ê20;43714,5
19/04/2016;20Ê-Ê21;43801,9
19/04/2016;21Ê-Ê22;43580,2
19/04/2016;22Ê-Ê23;41672,5
19/04/2016;23Ê-Ê00;38716,8
20/04/2016;00Ê-Ê01;36548
20/04/2016;01Ê-Ê02;36002,8
20/04/2016;02Ê-Ê03;35483,9
20/04/2016;03Ê-Ê04;35165,9
20/04/2016;04Ê-Ê05;35746
20/04/2016;05Ê-Ê06;37562
20/04/2016;06Ê-Ê07;43268,9
20/04/2016;07Ê-Ê08;47238,7
20/04/2016;08Ê-Ê09;48079,6
20/04/2016;09Ê-Ê10;47754,3
20/04/2016;10Ê-Ê11;46561
20/04/2016;11Ê-Ê12;45853,8
20/04/2016;12Ê-Ê13;44878,7
20/04/2016;13Ê-Ê14;44063,1
20/04/2016;14Ê-Ê15;43707,5
20/04/2016;15Ê-Ê16;43233,7
20/04/2016;16Ê-Ê17;42850
20/04/2016;17Ê-Ê18;43745
20/04/2016;18Ê-Ê19;44654,9
20/04/2016;19Ê-Ê20;45142,9
20/04/2016;20Ê-Ê21;45510
20/04/2016;21Ê-Ê22;45280,8
20/04/2016;22Ê-Ê23;43744,2
20/04/2016;23Ê-Ê00;41168,6
21/04/2016;00Ê-Ê01;38102,3
21/04/2016;01Ê-Ê02;36716,5
21/04/2016;02Ê-Ê03;35389,7
21/04/2016;03Ê-Ê04;35446,1
21/04/2016;04Ê-Ê05;36101,6
21/04/2016;05Ê-Ê06;38681,5
21/04/2016;06Ê-Ê07;43472
21/04/2016;07Ê-Ê08;47715,2
21/04/2016;08Ê-Ê09;48510,1
21/04/2016;09Ê-Ê10;47620,6
21/04/2016;10Ê-Ê11;46805,3
21/04/2016;11Ê-Ê12;45953,9
21/04/2016;12Ê-Ê13;45109,1
21/04/2016;13Ê-Ê14;44727,1
21/04/2016;14Ê-Ê15;44418,5
21/04/2016;15Ê-Ê16;43931,9
21/04/2016;16Ê-Ê17;43434,2
21/04/2016;17Ê-Ê18;43347,2
21/04/2016;18Ê-Ê19;43182,4
21/04/2016;19Ê-Ê20;43111,5
21/04/2016;20Ê-Ê21;43429,6
21/04/2016;21Ê-Ê22;43392,8
21/04/2016;22Ê-Ê23;41935,9
21/04/2016;23Ê-Ê00;39411,2
22/04/2016;00Ê-Ê01;36924,8
22/04/2016;01Ê-Ê02;36130,8
22/04/2016;02Ê-Ê03;35835,4
22/04/2016;03Ê-Ê04;35432
22/04/2016;04Ê-Ê05;35642,8
22/04/2016;05Ê-Ê06;38118,5
22/04/2016;06Ê-Ê07;42416,5
22/04/2016;07Ê-Ê08;46635
22/04/2016;08Ê-Ê09;47553,3
22/04/2016;09Ê-Ê10;47130,7
22/04/2016;10Ê-Ê11;46817,6
22/04/2016;11Ê-Ê12;46208,5
22/04/2016;12Ê-Ê13;45472,9
22/04/2016;13Ê-Ê14;44457,2
22/04/2016;14Ê-Ê15;43746
22/04/2016;15Ê-Ê16;42983,5
22/04/2016;16Ê-Ê17;42760,7
22/04/2016;17Ê-Ê18;43228,9
22/04/2016;18Ê-Ê19;43352,3
22/04/2016;19Ê-Ê20;43502,5
22/04/2016;20Ê-Ê21;43695,4
22/04/2016;21Ê-Ê22;43766,8
22/04/2016;22Ê-Ê23;42664,6
22/04/2016;23Ê-Ê00;40846,1
23/04/2016;00Ê-Ê01;37964,2
23/04/2016;01Ê-Ê02;37073,1
23/04/2016;02Ê-Ê03;36254
23/04/2016;03Ê-Ê04;35957
23/04/2016;04Ê-Ê05;35979,3
23/04/2016;05Ê-Ê06;35960,4
23/04/2016;06Ê-Ê07;36812,2
23/04/2016;07Ê-Ê08;38762,7
23/04/2016;08Ê-Ê09;41401
23/04/2016;09Ê-Ê10;42985,3
23/04/2016;10Ê-Ê11;43240,3
23/04/2016;11Ê-Ê12;42784,4
23/04/2016;12Ê-Ê13;41841,1
23/04/2016;13Ê-Ê14;40317,5
23/04/2016;14Ê-Ê15;39950,8
23/04/2016;15Ê-Ê16;39816,8
23/04/2016;16Ê-Ê17;40193,7
23/04/2016;17Ê-Ê18;40949,8
23/04/2016;18Ê-Ê19;41292,6
23/04/2016;19Ê-Ê20;41555
23/04/2016;20Ê-Ê21;42633,2
23/04/2016;21Ê-Ê22;42790,2
23/04/2016;22Ê-Ê23;41931
23/04/2016;23Ê-Ê00;39921,6
24/04/2016;00Ê-Ê01;37527,8
24/04/2016;01Ê-Ê02;36775,9
24/04/2016;02Ê-Ê03;36517,2
24/04/2016;03Ê-Ê04;36507,6
24/04/2016;04Ê-Ê05;36601,2
24/04/2016;05Ê-Ê06;36651,3
24/04/2016;06Ê-Ê07;36964,1
24/04/2016;07Ê-Ê08;37814,7
24/04/2016;08Ê-Ê09;39194,6
24/04/2016;09Ê-Ê10;40495,1
24/04/2016;10Ê-Ê11;41283,3
24/04/2016;11Ê-Ê12;41161,8
24/04/2016;12Ê-Ê13;40991,6
24/04/2016;13Ê-Ê14;40685,6
24/04/2016;14Ê-Ê15;40391,6
24/04/2016;15Ê-Ê16;40190,6
24/04/2016;16Ê-Ê17;40370,6
24/04/2016;17Ê-Ê18;41114,6
24/04/2016;18Ê-Ê19;41429,7
24/04/2016;19Ê-Ê20;41523,2
24/04/2016;20Ê-Ê21;43057,1
24/04/2016;21Ê-Ê22;43809
24/04/2016;22Ê-Ê23;42589
24/04/2016;23Ê-Ê00;40727
25/04/2016;00Ê-Ê01;37813,2
25/04/2016;01Ê-Ê02;37009
25/04/2016;02Ê-Ê03;36783,8
25/04/2016;03Ê-Ê04;37003,5
25/04/2016;04Ê-Ê05;37665,3
25/04/2016;05Ê-Ê06;39974,2
25/04/2016;06Ê-Ê07;45453,7
25/04/2016;07Ê-Ê08;49474,1
25/04/2016;08Ê-Ê09;50181,7
25/04/2016;09Ê-Ê10;49969,2
25/04/2016;10Ê-Ê11;49487,8
25/04/2016;11Ê-Ê12;48941,2
25/04/2016;12Ê-Ê13;48155,5
25/04/2016;13Ê-Ê14;47817,4
25/04/2016;14Ê-Ê15;46955,7
25/04/2016;15Ê-Ê16;46204,3
25/04/2016;16Ê-Ê17;45321
25/04/2016;17Ê-Ê18;46396
25/04/2016;18Ê-Ê19;46245,4
25/04/2016;19Ê-Ê20;46515,8
25/04/2016;20Ê-Ê21;46610,2
25/04/2016;21Ê-Ê22;46565,8
25/04/2016;22Ê-Ê23;44672,1
25/04/2016;23Ê-Ê00;41417,7
26/04/2016;00Ê-Ê01;37866,9
26/04/2016;01Ê-Ê02;36713,8
26/04/2016;02Ê-Ê03;36372,2
26/04/2016;03Ê-Ê04;36514,1
26/04/2016;04Ê-Ê05;37081,4
26/04/2016;05Ê-Ê06;39412,7
26/04/2016;06Ê-Ê07;45550,2
26/04/2016;07Ê-Ê08;49524,9
26/04/2016;08Ê-Ê09;50180,5
26/04/2016;09Ê-Ê10;49906,7
26/04/2016;10Ê-Ê11;49556,7
26/04/2016;11Ê-Ê12;48814
26/04/2016;12Ê-Ê13;48119,6
26/04/2016;13Ê-Ê14;47233,7
26/04/2016;14Ê-Ê15;46682,9
26/04/2016;15Ê-Ê16;46247,1
26/04/2016;16Ê-Ê17;45033,7
26/04/2016;17Ê-Ê18;45765,4
26/04/2016;18Ê-Ê19;45877,4
26/04/2016;19Ê-Ê20;45789,9
26/04/2016;20Ê-Ê21;45675,2
26/04/2016;21Ê-Ê22;45427,4
26/04/2016;22Ê-Ê23;43592,5
26/04/2016;23Ê-Ê00;40963,5
27/04/2016;00Ê-Ê01;38253,1
27/04/2016;01Ê-Ê02;37473,5
27/04/2016;02Ê-Ê03;37399,2
27/04/2016;03Ê-Ê04;37103
27/04/2016;04Ê-Ê05;37256,6
27/04/2016;05Ê-Ê06;39831,8
27/04/2016;06Ê-Ê07;44690,8
27/04/2016;07Ê-Ê08;48833,5
27/04/2016;08Ê-Ê09;49522,9
27/04/2016;09Ê-Ê10;49010,6
27/04/2016;10Ê-Ê11;47789,3
27/04/2016;11Ê-Ê12;47010,5
27/04/2016;12Ê-Ê13;46208,4
27/04/2016;13Ê-Ê14;45827,2
27/04/2016;14Ê-Ê15;45606,9
27/04/2016;15Ê-Ê16;44973,2
27/04/2016;16Ê-Ê17;44788,7
27/04/2016;17Ê-Ê18;44869,7
27/04/2016;18Ê-Ê19;46007,9
27/04/2016;19Ê-Ê20;45862
27/04/2016;20Ê-Ê21;45811,2
27/04/2016;21Ê-Ê22;45689,8
27/04/2016;22Ê-Ê23;43997,2
27/04/2016;23Ê-Ê00;41539
28/04/2016;00Ê-Ê01;37971
28/04/2016;01Ê-Ê02;37594,1
28/04/2016;02Ê-Ê03;37360,1
28/04/2016;03Ê-Ê04;37154,9
28/04/2016;04Ê-Ê05;37635,4
28/04/2016;05Ê-Ê06;40178,5
28/04/2016;06Ê-Ê07;44703
28/04/2016;07Ê-Ê08;48679,4
28/04/2016;08Ê-Ê09;48920,8
28/04/2016;09Ê-Ê10;48487,8
28/04/2016;10Ê-Ê11;48122
28/04/2016;11Ê-Ê12;47799,5
28/04/2016;12Ê-Ê13;46801
28/04/2016;13Ê-Ê14;46273,7
28/04/2016;14Ê-Ê15;46511,5
28/04/2016;15Ê-Ê16;45940,5
28/04/2016;16Ê-Ê17;45538,7
28/04/2016;17Ê-Ê18;45699,9
28/04/2016;18Ê-Ê19;45581,8
28/04/2016;19Ê-Ê20;45610,8
28/04/2016;20Ê-Ê21;45856,3
28/04/2016;21Ê-Ê22;45864,5
28/04/2016;22Ê-Ê23;44282,4
28/04/2016;23Ê-Ê00;41754,5
29/04/2016;00Ê-Ê01;38618,9
29/04/2016;01Ê-Ê02;37105,5
29/04/2016;02Ê-Ê03;36660,3
29/04/2016;03Ê-Ê04;36747,6
29/04/2016;04Ê-Ê05;36903,7
29/04/2016;05Ê-Ê06;39143,8
29/04/2016;06Ê-Ê07;43504,9
29/04/2016;07Ê-Ê08;47520,1
29/04/2016;08Ê-Ê09;48576,8
29/04/2016;09Ê-Ê10;47102
29/04/2016;10Ê-Ê11;46309,4
29/04/2016;11Ê-Ê12;45451,3
29/04/2016;12Ê-Ê13;44739,2
29/04/2016;13Ê-Ê14;43844,5
29/04/2016;14Ê-Ê15;42829,1
29/04/2016;15Ê-Ê16;41932,7
29/04/2016;16Ê-Ê17;42182,9
29/04/2016;17Ê-Ê18;42797,2
29/04/2016;18Ê-Ê19;42982,8
29/04/2016;19Ê-Ê20;42737,5
29/04/2016;20Ê-Ê21;42611,9
29/04/2016;21Ê-Ê22;42431
29/04/2016;22Ê-Ê23;41195,4
29/04/2016;23Ê-Ê00;39275,8
30/04/2016;00Ê-Ê01;37486,3
30/04/2016;01Ê-Ê02;36594
30/04/2016;02Ê-Ê03;36239,8
30/04/2016;03Ê-Ê04;36199,7
30/04/2016;04Ê-Ê05;36212,9
30/04/2016;05Ê-Ê06;36331,9
30/04/2016;06Ê-Ê07;37130,6
30/04/2016;07Ê-Ê08;38867,9
30/04/2016;08Ê-Ê09;40851,5
30/04/2016;09Ê-Ê10;42312,7
30/04/2016;10Ê-Ê11;42618,2
30/04/2016;11Ê-Ê12;42051,6
30/04/2016;12Ê-Ê13;40434,2
30/04/2016;13Ê-Ê14;39290,1
30/04/2016;14Ê-Ê15;38647,6
30/04/2016;15Ê-Ê16;38399,8
30/04/2016;16Ê-Ê17;38706,5
30/04/2016;17Ê-Ê18;39722,7
30/04/2016;18Ê-Ê19;42134,4
30/04/2016;19Ê-Ê20;42020,6
30/04/2016;20Ê-Ê21;41942,6
30/04/2016;21Ê-Ê22;42198,5
30/04/2016;22Ê-Ê23;41299,5
30/04/2016;23Ê-Ê00;39740
01/05/2016;00Ê-Ê01;35695,5
01/05/2016;01Ê-Ê02;34687,7
01/05/2016;02Ê-Ê03;34253,8
01/05/2016;03Ê-Ê04;34271,8
01/05/2016;04Ê-Ê05;34253,5
01/05/2016;05Ê-Ê06;34327,8
01/05/2016;06Ê-Ê07;34975,4
01/05/2016;07Ê-Ê08;36011,8
01/05/2016;08Ê-Ê09;37484,3
01/05/2016;09Ê-Ê10;38995,1
01/05/2016;10Ê-Ê11;39761
01/05/2016;11Ê-Ê12;39794,7
01/05/2016;12Ê-Ê13;39269,7
01/05/2016;13Ê-Ê14;38599
01/05/2016;14Ê-Ê15;38133
01/05/2016;15Ê-Ê16;37880,4
01/05/2016;16Ê-Ê17;37927,4
01/05/2016;17Ê-Ê18;38579,3
01/05/2016;18Ê-Ê19;39005,5
01/05/2016;19Ê-Ê20;39297,8
01/05/2016;20Ê-Ê21;41420,7
01/05/2016;21Ê-Ê22;42289
01/05/2016;22Ê-Ê23;41923,9
01/05/2016;23Ê-Ê00;39848,5
02/05/2016;00Ê-Ê01;35409,8
02/05/2016;01Ê-Ê02;34563,2
02/05/2016;02Ê-Ê03;34354,8
02/05/2016;03Ê-Ê04;34791,2
02/05/2016;04Ê-Ê05;35026,1
02/05/2016;05Ê-Ê06;36993,3
02/05/2016;06Ê-Ê07;43275
02/05/2016;07Ê-Ê08;46853,7
02/05/2016;08Ê-Ê09;47022,5
02/05/2016;09Ê-Ê10;46803,5
02/05/2016;10Ê-Ê11;46415,3
02/05/2016;11Ê-Ê12;45759,3
02/05/2016;12Ê-Ê13;45154
02/05/2016;13Ê-Ê14;44960,9
02/05/2016;14Ê-Ê15;44640,4
02/05/2016;15Ê-Ê16;44473,4
02/05/2016;16Ê-Ê17;44059
02/05/2016;17Ê-Ê18;43897
02/05/2016;18Ê-Ê19;43803
02/05/2016;19Ê-Ê20;43694,8
02/05/2016;20Ê-Ê21;43646,6
02/05/2016;21Ê-Ê22;43710,6
02/05/2016;22Ê-Ê23;42013,2
02/05/2016;23Ê-Ê00;39678,6
03/05/2016;00Ê-Ê01;36477,4
03/05/2016;01Ê-Ê02;35697,9
03/05/2016;02Ê-Ê03;35434
03/05/2016;03Ê-Ê04;34969,3
03/05/2016;04Ê-Ê05;35379,6
03/05/2016;05Ê-Ê06;37108
03/05/2016;06Ê-Ê07;41841,2
03/05/2016;07Ê-Ê08;46102,8
03/05/2016;08Ê-Ê09;46912,6
03/05/2016;09Ê-Ê10;46368,8
03/05/2016;10Ê-Ê11;46073,1
03/05/2016;11Ê-Ê12;45712,4
03/05/2016;12Ê-Ê13;44968,9
03/05/2016;13Ê-Ê14;44467,6
03/05/2016;14Ê-Ê15;43711
03/05/2016;15Ê-Ê16;43218,9
03/05/2016;16Ê-Ê17;42548,9
03/05/2016;17Ê-Ê18;43504,3
03/05/2016;18Ê-Ê19;43626,9
03/05/2016;19Ê-Ê20;43769,8
03/05/2016;20Ê-Ê21;43678,5
03/05/2016;21Ê-Ê22;43773,2
03/05/2016;22Ê-Ê23;42439,8
03/05/2016;23Ê-Ê00;40112,7
04/05/2016;00Ê-Ê01;36741,5
04/05/2016;01Ê-Ê02;35829
04/05/2016;02Ê-Ê03;35377,3
04/05/2016;03Ê-Ê04;35129,9
04/05/2016;04Ê-Ê05;35135,9
04/05/2016;05Ê-Ê06;37091,6
04/05/2016;06Ê-Ê07;42720,2
04/05/2016;07Ê-Ê08;46657,6
04/05/2016;08Ê-Ê09;46484,2
04/05/2016;09Ê-Ê10;46215,1
04/05/2016;10Ê-Ê11;45684
04/05/2016;11Ê-Ê12;44682,6
04/05/2016;12Ê-Ê13;43573,3
04/05/2016;13Ê-Ê14;42891,1
04/05/2016;14Ê-Ê15;41939,4
04/05/2016;15Ê-Ê16;41168,1
04/05/2016;16Ê-Ê17;40956
04/05/2016;17Ê-Ê18;42563,1
04/05/2016;18Ê-Ê19;43770,3
04/05/2016;19Ê-Ê20;43548,8
04/05/2016;20Ê-Ê21;43325,9
04/05/2016;21Ê-Ê22;43517,6
04/05/2016;22Ê-Ê23;42050,3
04/05/2016;23Ê-Ê00;39754,6
05/05/2016;00Ê-Ê01;35584,5
05/05/2016;01Ê-Ê02;33607,8
05/05/2016;02Ê-Ê03;32878,1
05/05/2016;03Ê-Ê04;32757,2
05/05/2016;04Ê-Ê05;32672,3
05/05/2016;05Ê-Ê06;33099,8
05/05/2016;06Ê-Ê07;34576,2
05/05/2016;07Ê-Ê08;36324
05/05/2016;08Ê-Ê09;37727,5
05/05/2016;09Ê-Ê10;38306,4
05/05/2016;10Ê-Ê11;38444,9
05/05/2016;11Ê-Ê12;38200,3
05/05/2016;12Ê-Ê13;37942,3
05/05/2016;13Ê-Ê14;37390
05/05/2016;14Ê-Ê15;36902,3
05/05/2016;15Ê-Ê16;36728,6
05/05/2016;16Ê-Ê17;36743,1
05/05/2016;17Ê-Ê18;37125,7
05/05/2016;18Ê-Ê19;37119,8
05/05/2016;19Ê-Ê20;38492,7
05/05/2016;20Ê-Ê21;38928,2
05/05/2016;21Ê-Ê22;39725,2
05/05/2016;22Ê-Ê23;39246,6
05/05/2016;23Ê-Ê00;35820,7
06/05/2016;00Ê-Ê01;33257,7
06/05/2016;01Ê-Ê02;32452,2
06/05/2016;02Ê-Ê03;32245,7
06/05/2016;03Ê-Ê04;32178,3
06/05/2016;04Ê-Ê05;32330,9
06/05/2016;05Ê-Ê06;33570,6
06/05/2016;06Ê-Ê07;38292
06/05/2016;07Ê-Ê08;41825,5
06/05/2016;08Ê-Ê09;43234,4
06/05/2016;09Ê-Ê10;43357,1
06/05/2016;10Ê-Ê11;41698,2
06/05/2016;11Ê-Ê12;40773,6
06/05/2016;12Ê-Ê13;40538
06/05/2016;13Ê-Ê14;39779,6
06/05/2016;14Ê-Ê15;38974,6
06/05/2016;15Ê-Ê16;38560,3
06/05/2016;16Ê-Ê17;38247,3
06/05/2016;17Ê-Ê18;38349
06/05/2016;18Ê-Ê19;39603
06/05/2016;19Ê-Ê20;39401
06/05/2016;20Ê-Ê21;38741
06/05/2016;21Ê-Ê22;38762,1
06/05/2016;22Ê-Ê23;38317,7
06/05/2016;23Ê-Ê00;36438,3
07/05/2016;00Ê-Ê01;33585,1
07/05/2016;01Ê-Ê02;32302
07/05/2016;02Ê-Ê03;31680,7
07/05/2016;03Ê-Ê04;31526,6
07/05/2016;04Ê-Ê05;31316,2
07/05/2016;05Ê-Ê06;31395,7
07/05/2016;06Ê-Ê07;32086,4
07/05/2016;07Ê-Ê08;33766,6
07/05/2016;08Ê-Ê09;35686,1
07/05/2016;09Ê-Ê10;36931,6
07/05/2016;10Ê-Ê11;37073,2
07/05/2016;11Ê-Ê12;36867,2
07/05/2016;12Ê-Ê13;36934,4
07/05/2016;13Ê-Ê14;36352,4
07/05/2016;14Ê-Ê15;35783,6
07/05/2016;15Ê-Ê16;35417,9
07/05/2016;16Ê-Ê17;35021
07/05/2016;17Ê-Ê18;35983,4
07/05/2016;18Ê-Ê19;36057,8
07/05/2016;19Ê-Ê20;36737,2
07/05/2016;20Ê-Ê21;36133,5
07/05/2016;21Ê-Ê22;36644,2
07/05/2016;22Ê-Ê23;36277,5
07/05/2016;23Ê-Ê00;34915,5
08/05/2016;00Ê-Ê01;31650,3
08/05/2016;01Ê-Ê02;30797,7
08/05/2016;02Ê-Ê03;30035,1
08/05/2016;03Ê-Ê04;29763
08/05/2016;04Ê-Ê05;29663,5
08/05/2016;05Ê-Ê06;29589,1
08/05/2016;06Ê-Ê07;29788,8
08/05/2016;07Ê-Ê08;30712,9
08/05/2016;08Ê-Ê09;32401,8
08/05/2016;09Ê-Ê10;33757,4
08/05/2016;10Ê-Ê11;34447,8
08/05/2016;11Ê-Ê12;34353,4
08/05/2016;12Ê-Ê13;34455,4
08/05/2016;13Ê-Ê14;34057,4
08/05/2016;14Ê-Ê15;33641,9
08/05/2016;15Ê-Ê16;33136,5
08/05/2016;16Ê-Ê17;33214,2
08/05/2016;17Ê-Ê18;33829
08/05/2016;18Ê-Ê19;34165,9
08/05/2016;19Ê-Ê20;34793,4
08/05/2016;20Ê-Ê21;34915,8
08/05/2016;21Ê-Ê22;35557,8
08/05/2016;22Ê-Ê23;34733,2
08/05/2016;23Ê-Ê00;33376,9
09/05/2016;00Ê-Ê01;30636,6
09/05/2016;01Ê-Ê02;30011,6
09/05/2016;02Ê-Ê03;30281
09/05/2016;03Ê-Ê04;30081,9
09/05/2016;04Ê-Ê05;30493,7
09/05/2016;05Ê-Ê06;32461,5
09/05/2016;06Ê-Ê07;38285,5
09/05/2016;07Ê-Ê08;43034,6
09/05/2016;08Ê-Ê09;44282,3
09/05/2016;09Ê-Ê10;43651,9
09/05/2016;10Ê-Ê11;42267,8
09/05/2016;11Ê-Ê12;41629,6
09/05/2016;12Ê-Ê13;40627
09/05/2016;13Ê-Ê14;40091,7
09/05/2016;14Ê-Ê15;39628,7
09/05/2016;15Ê-Ê16;39514,4
09/05/2016;16Ê-Ê17;39028,2
09/05/2016;17Ê-Ê18;39495,3
09/05/2016;18Ê-Ê19;39734,6
09/05/2016;19Ê-Ê20;39634,5
09/05/2016;20Ê-Ê21;39239,5
09/05/2016;21Ê-Ê22;39610,4
09/05/2016;22Ê-Ê23;38284,1
09/05/2016;23Ê-Ê00;35717,7
