Date;Month;Day;Hour;DK1_UP_P;DK1_Down_P;DK1_UP_Q;DK1_DOWN_Q;;;;;
07/04/2016;April;Thursday;10;66,96;10;8,3;13,1;;;;;
07/04/2016;April;Thursday;11;66,96;10;8,3;13,1;;;;;
07/04/2016;April;Thursday;12;66,96;10;8,3;13,1;;;;;
07/04/2016;April;Thursday;13;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;14;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;15;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;16;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;17;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;18;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;19;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;20;66,96;10;8,3;13,2;;;;;
07/04/2016;April;Thursday;21;66,96;9;6,8;13;;;;;
07/04/2016;April;Thursday;22;66,96;9;6,8;13;;;;;
07/04/2016;April;Thursday;23;66,96;9;6,8;13;;;;;
07/04/2016;April;Thursday;24;66,96;9;6,8;13;;;;;
08/04/2016;April;Friday;1;28;9;13,4;13,3;;;;;
08/04/2016;April;Friday;2;28;9;13,4;13,3;;;;;
08/04/2016;April;Friday;3;28;9;13,4;13,3;;;;;
08/04/2016;April;Friday;4;28;9;13,4;13,3;;;;;
08/04/2016;April;Friday;5;31;9;13,6;13,3;;;;;
08/04/2016;April;Friday;6;31;9;13,6;13,3;;;;;
08/04/2016;April;Friday;7;31;9;13,6;13,3;;;;;
08/04/2016;April;Friday;8;31;9;13,6;13,3;;;;;
08/04/2016;April;Friday;9;33;10;13,3;13,2;;;;;
08/04/2016;April;Friday;10;33;10;13,3;13,2;;;;;
08/04/2016;April;Friday;11;33;10;13,3;13,2;;;;;
08/04/2016;April;Friday;12;33;10;13,3;13,2;;;;;
08/04/2016;April;Friday;13;33;10;13,1;13,3;;;;;
08/04/2016;April;Friday;14;33;10;13,1;13,3;;;;;
08/04/2016;April;Friday;15;33;10;13,1;13,3;;;;;
08/04/2016;April;Friday;16;33;10;13,1;13,3;;;;;
08/04/2016;April;Friday;17;30;10;13,4;13,3;;;;;
08/04/2016;April;Friday;18;30;10;13,4;13,3;;;;;
08/04/2016;April;Friday;19;30;10;13,4;13,3;;;;;
08/04/2016;April;Friday;20;30;10;13,4;13,3;;;;;
08/04/2016;April;Friday;21;32;9;13,4;13,3;;;;;
08/04/2016;April;Friday;22;32;9;13,4;13,3;;;;;
08/04/2016;April;Friday;23;32;9;13,4;13,3;;;;;
08/04/2016;April;Friday;24;32;9;13,4;13,3;;;;;
09/04/2016;April;Saturday;1;74,41;8;8,6;13,4;;;;;
09/04/2016;April;Saturday;2;74,41;8;8,6;13,4;;;;;
09/04/2016;April;Saturday;3;74,41;8;8,6;13,4;;;;;
09/04/2016;April;Saturday;4;74,41;8;8,6;13,4;;;;;
09/04/2016;April;Saturday;5;33;8;14,3;13,4;;;;;
09/04/2016;April;Saturday;6;33;8;14,3;13,4;;;;;
09/04/2016;April;Saturday;7;33;8;14,3;13,4;;;;;
09/04/2016;April;Saturday;8;33;8;14,3;13,4;;;;;
09/04/2016;April;Saturday;9;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;10;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;11;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;12;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;13;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;14;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;15;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;16;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;17;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;18;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;19;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;20;33;10;14,1;13,4;;;;;
09/04/2016;April;Saturday;21;33;8;13,6;13,4;;;;;
09/04/2016;April;Saturday;22;33;8;13,6;13,4;;;;;
09/04/2016;April;Saturday;23;33;8;13,6;13,4;;;;;
09/04/2016;April;Saturday;24;33;8;13,6;13,4;;;;;
10/04/2016;April;Sunday;1;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;2;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;3;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;4;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;5;33;9;13,6;13,3;;;;;
10/04/2016;April;Sunday;6;33;9;13,6;13,3;;;;;
10/04/2016;April;Sunday;7;33;9;13,6;13,3;;;;;
10/04/2016;April;Sunday;8;33;9;13,6;13,3;;;;;
10/04/2016;April;Sunday;9;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;10;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;11;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;12;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;13;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;14;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;15;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;16;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;17;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;18;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;19;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;20;33;10;13,4;13;;;;;
10/04/2016;April;Sunday;21;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;22;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;23;34;9;14;13,3;;;;;
10/04/2016;April;Sunday;24;34;9;14;13,3;;;;;
11/04/2016;April;Monday;1;45;9;13,3;13,3;;;;;
11/04/2016;April;Monday;2;45;9;13,3;13,3;;;;;
11/04/2016;April;Monday;3;45;9;13,3;13,3;;;;;
11/04/2016;April;Monday;4;45;9;13,3;13,3;;;;;
11/04/2016;April;Monday;5;52,08;9;11,9;13,3;;;;;
11/04/2016;April;Monday;6;52,08;9;11,9;13,3;;;;;
11/04/2016;April;Monday;7;52,08;9;11,9;13,3;;;;;
11/04/2016;April;Monday;8;52,08;9;11,9;13,3;;;;;
11/04/2016;April;Monday;9;74,4;10;9,8;13;;;;;
11/04/2016;April;Monday;10;74,4;10;9,8;13;;;;;
11/04/2016;April;Monday;11;74,4;10;9,8;13;;;;;
11/04/2016;April;Monday;12;74,4;10;9,8;13;;;;;
11/04/2016;April;Monday;13;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;14;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;15;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;16;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;17;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;18;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;19;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;20;52,08;10;12,2;13;;;;;
11/04/2016;April;Monday;21;50;9;13,1;14,3;;;;;
11/04/2016;April;Monday;22;50;9;13,1;14,3;;;;;
11/04/2016;April;Monday;23;50;9;13,1;14,3;;;;;
11/04/2016;April;Monday;24;50;9;13,1;14,3;;;;;
12/04/2016;April;Tuesday;1;32;9;13,2;13,3;;;;;
12/04/2016;April;Tuesday;2;32;9;13,2;13,3;;;;;
12/04/2016;April;Tuesday;3;32;9;13,2;13,3;;;;;
12/04/2016;April;Tuesday;4;32;9;13,2;13,3;;;;;
12/04/2016;April;Tuesday;5;30;9;13;13,3;;;;;
12/04/2016;April;Tuesday;6;30;9;13;13,3;;;;;
12/04/2016;April;Tuesday;7;30;9;13;13,3;;;;;
12/04/2016;April;Tuesday;8;30;9;13;13,3;;;;;
12/04/2016;April;Tuesday;9;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;10;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;11;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;12;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;13;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;14;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;15;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;16;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;17;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;18;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;19;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;20;33;10;13,8;13,3;;;;;
12/04/2016;April;Tuesday;21;33;9;13,4;13,3;;;;;
12/04/2016;April;Tuesday;22;33;9;13,4;13,3;;;;;
12/04/2016;April;Tuesday;23;33;9;13,4;13,3;;;;;
12/04/2016;April;Tuesday;24;33;9;13,4;13,3;;;;;
13/04/2016;April;Wednesday;1;30;9;17,2;13,3;;;;;
13/04/2016;April;Wednesday;2;30;9;17,2;13,3;;;;;
13/04/2016;April;Wednesday;3;30;9;17,2;13,3;;;;;
13/04/2016;April;Wednesday;4;30;9;17,2;13,3;;;;;
13/04/2016;April;Wednesday;5;36;9;15;13,3;;;;;
13/04/2016;April;Wednesday;6;36;9;15;13,3;;;;;
13/04/2016;April;Wednesday;7;36;9;15;13,3;;;;;
13/04/2016;April;Wednesday;8;36;9;15;13,3;;;;;
13/04/2016;April;Wednesday;9;79;10;13,7;13;;;;;
13/04/2016;April;Wednesday;10;79;10;12,7;13;;;;;
13/04/2016;April;Wednesday;11;79;10;12,7;13;;;;;
13/04/2016;April;Wednesday;12;79;10;12,7;13;;;;;
13/04/2016;April;Wednesday;13;30;10;12,2;13;;;;;
13/04/2016;April;Wednesday;14;30;10;12,2;13;;;;;
13/04/2016;April;Wednesday;15;30;10;12,2;13;;;;;
13/04/2016;April;Wednesday;16;30;10;12,2;13;;;;;
13/04/2016;April;Wednesday;17;30;10;14,7;14,4;;;;;
13/04/2016;April;Wednesday;18;30;10;14,7;14,4;;;;;
13/04/2016;April;Wednesday;19;30;10;14,7;14,4;;;;;
13/04/2016;April;Wednesday;20;30;10;14,7;14,4;;;;;
13/04/2016;April;Wednesday;21;30;9;14,1;13,3;;;;;
13/04/2016;April;Wednesday;22;30;9;14,1;13,3;;;;;
13/04/2016;April;Wednesday;23;30;9;14,1;13,3;;;;;
13/04/2016;April;Wednesday;24;30;9;14,1;13,3;;;;;
14/04/2016;April;Thursday;1;33;9;17,2;13,3;;;;;
14/04/2016;April;Thursday;2;33;9;17,2;13,3;;;;;
14/04/2016;April;Thursday;3;33;9;17,2;13,3;;;;;
14/04/2016;April;Thursday;4;33;9;17,2;13,3;;;;;
14/04/2016;April;Thursday;5;33;9;15,4;14,3;;;;;
14/04/2016;April;Thursday;6;33;9;15,4;14,3;;;;;
14/04/2016;April;Thursday;7;33;9;15,4;14,3;;;;;
14/04/2016;April;Thursday;8;33;9;15,4;14,3;;;;;
14/04/2016;April;Thursday;9;51;9;13;13;;;;;
14/04/2016;April;Thursday;10;51;9;13;13;;;;;
14/04/2016;April;Thursday;11;51;9;13;13;;;;;
14/04/2016;April;Thursday;12;51;9;13;13;;;;;
14/04/2016;April;Thursday;13;33;10;15;13;;;;;
14/04/2016;April;Thursday;14;33;10;15;13;;;;;
14/04/2016;April;Thursday;15;33;10;15;13;;;;;
14/04/2016;April;Thursday;16;33;10;15;13;;;;;
14/04/2016;April;Thursday;17;33;10;14,6;14,4;;;;;
14/04/2016;April;Thursday;18;33;10;14,6;14,4;;;;;
14/04/2016;April;Thursday;19;33;10;14,6;14,4;;;;;
14/04/2016;April;Thursday;20;33;10;14,6;14,4;;;;;
14/04/2016;April;Thursday;21;33;9;15,3;13,3;;;;;
14/04/2016;April;Thursday;22;33;9;15,3;13,3;;;;;
14/04/2016;April;Thursday;23;33;9;15,3;13,3;;;;;
14/04/2016;April;Thursday;24;33;9;15,3;13,3;;;;;
15/04/2016;April;Friday;1;33;9;16,9;13,3;;;;;
15/04/2016;April;Friday;2;33;9;16,9;13,3;;;;;
15/04/2016;April;Friday;3;33;9;16,9;13,3;;;;;
15/04/2016;April;Friday;4;33;9;16,9;13,3;;;;;
15/04/2016;April;Friday;5;33;9;16,9;14,3;;;;;
15/04/2016;April;Friday;6;33;9;16,9;14,3;;;;;
15/04/2016;April;Friday;7;33;9;16,9;14,3;;;;;
15/04/2016;April;Friday;8;33;9;16,9;14,3;;;;;
15/04/2016;April;Friday;9;33;10;13;13,2;;;;;
15/04/2016;April;Friday;10;33;10;13;13,2;;;;;
15/04/2016;April;Friday;11;33;10;13;13,2;;;;;
15/04/2016;April;Friday;12;33;10;13;13,2;;;;;
15/04/2016;April;Friday;13;33;10;15,5;14,7;;;;;
15/04/2016;April;Friday;14;33;10;15,5;14,7;;;;;
15/04/2016;April;Friday;15;33;10;15,5;14,7;;;;;
15/04/2016;April;Friday;16;33;10;15,5;14,7;;;;;
15/04/2016;April;Friday;17;33;10;15,3;14,7;;;;;
15/04/2016;April;Friday;18;33;10;15,3;14,7;;;;;
15/04/2016;April;Friday;19;33;10;15,3;14,7;;;;;
15/04/2016;April;Friday;20;33;10;15,3;14,7;;;;;
15/04/2016;April;Friday;21;33;9;14,6;14,3;;;;;
15/04/2016;April;Friday;22;33;9;14,6;14,3;;;;;
15/04/2016;April;Friday;23;33;9;14,6;14,3;;;;;
15/04/2016;April;Friday;24;33;9;14,6;14,3;;;;;
16/04/2016;April;Saturday;1;33;9;16,9;13,3;;;;;
16/04/2016;April;Saturday;2;33;9;16,9;13,3;;;;;
16/04/2016;April;Saturday;3;33;9;16,9;13,3;;;;;
16/04/2016;April;Saturday;4;33;9;16,9;13,3;;;;;
16/04/2016;April;Saturday;5;33;9;17,3;13,3;;;;;
16/04/2016;April;Saturday;6;33;9;17,3;13,3;;;;;
16/04/2016;April;Saturday;7;33;9;17,3;13,3;;;;;
16/04/2016;April;Saturday;8;33;9;17,3;13,3;;;;;
16/04/2016;April;Saturday;9;33;10;17,4;14,4;;;;;
16/04/2016;April;Saturday;10;33;10;17,4;14,4;;;;;
16/04/2016;April;Saturday;11;33;10;17,4;14,4;;;;;
16/04/2016;April;Saturday;12;33;10;17,4;14,4;;;;;
16/04/2016;April;Saturday;13;33;10;17,6;13,1;;;;;
16/04/2016;April;Saturday;14;33;10;17,6;13,1;;;;;
16/04/2016;April;Saturday;15;33;10;17,6;13,1;;;;;
16/04/2016;April;Saturday;16;33;10;17,6;13,1;;;;;
16/04/2016;April;Saturday;17;33;10;17,5;13,1;;;;;
16/04/2016;April;Saturday;18;33;10;17,5;13,1;;;;;
16/04/2016;April;Saturday;19;33;10;17,5;13,1;;;;;
16/04/2016;April;Saturday;20;33;10;17,5;13,1;;;;;
16/04/2016;April;Saturday;21;33;9;16,7;14,4;;;;;
16/04/2016;April;Saturday;22;33;9;16,7;14,4;;;;;
16/04/2016;April;Saturday;23;33;9;16,7;14,4;;;;;
16/04/2016;April;Saturday;24;33;9;16,7;14,4;;;;;
17/04/2016;April;Sunday;1;200;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;2;200;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;3;200;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;4;200;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;5;183;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;6;183;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;7;183;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;8;183;8;14,5;14,4;;;;;
17/04/2016;April;Sunday;9;189;10;13;14,4;;;;;
17/04/2016;April;Sunday;10;189;10;13;14,4;;;;;
17/04/2016;April;Sunday;11;189;10;13;14,4;;;;;
17/04/2016;April;Sunday;12;189;10;13;14,4;;;;;
17/04/2016;April;Sunday;13;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;14;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;15;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;16;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;17;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;18;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;19;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;20;187;10;13;14,4;;;;;
17/04/2016;April;Sunday;21;196;8;14;15,4;;;;;
17/04/2016;April;Sunday;22;196;8;14;15,4;;;;;
17/04/2016;April;Sunday;23;196;8;14;15,4;;;;;
17/04/2016;April;Sunday;24;196;8;14;15,4;;;;;
18/04/2016;April;Monday;1;30;8;13;13,4;;;;;
18/04/2016;April;Monday;2;30;8;13;13,4;;;;;
18/04/2016;April;Monday;3;30;8;13;13,4;;;;;
18/04/2016;April;Monday;4;30;8;13;13,4;;;;;
18/04/2016;April;Monday;5;35;8;13,7;14,4;;;;;
18/04/2016;April;Monday;6;35;8;13,7;14,4;;;;;
18/04/2016;April;Monday;7;35;8;13,7;14,4;;;;;
18/04/2016;April;Monday;8;35;8;13,7;14,4;;;;;
18/04/2016;April;Monday;9;36;9;13,2;13;;;;;
18/04/2016;April;Monday;10;36;9;13,2;13;;;;;
18/04/2016;April;Monday;11;36;9;13,2;13;;;;;
18/04/2016;April;Monday;12;36;9;13,2;13;;;;;
18/04/2016;April;Monday;13;32;9;13,2;13;;;;;
18/04/2016;April;Monday;14;32;9;13,2;13;;;;;
18/04/2016;April;Monday;15;32;9;13,2;13;;;;;
18/04/2016;April;Monday;16;32;9;13,2;13;;;;;
18/04/2016;April;Monday;17;32;9;13,1;13;;;;;
18/04/2016;April;Monday;18;32;9;13,1;13;;;;;
18/04/2016;April;Monday;19;32;9;13,1;13;;;;;
18/04/2016;April;Monday;20;32;9;13,1;13;;;;;
18/04/2016;April;Monday;21;35;8;13,1;14,4;;;;;
18/04/2016;April;Monday;22;35;8;13,1;14,4;;;;;
18/04/2016;April;Monday;23;35;8;13,1;14,4;;;;;
18/04/2016;April;Monday;24;35;8;13,1;14,4;;;;;
19/04/2016;April;Tuesday;1;23;9;13,7;14,4;;;;;
19/04/2016;April;Tuesday;2;23;9;13,7;14,4;;;;;
19/04/2016;April;Tuesday;3;23;9;13,7;14,4;;;;;
19/04/2016;April;Tuesday;4;23;9;13,7;14,4;;;;;
19/04/2016;April;Tuesday;5;35;9;13,8;14,4;;;;;
19/04/2016;April;Tuesday;6;35;9;13,8;14,4;;;;;
19/04/2016;April;Tuesday;7;35;9;13,8;14,4;;;;;
19/04/2016;April;Tuesday;8;35;9;13,8;14,4;;;;;
19/04/2016;April;Tuesday;9;32;10;13,4;13;;;;;
19/04/2016;April;Tuesday;10;32;10;13,4;13;;;;;
19/04/2016;April;Tuesday;11;32;10;13,4;13;;;;;
19/04/2016;April;Tuesday;12;32;10;13,4;13;;;;;
19/04/2016;April;Tuesday;13;25;10;14,3;15,4;;;;;
19/04/2016;April;Tuesday;14;25;10;14,3;15,4;;;;;
19/04/2016;April;Tuesday;15;25;10;14,3;15,4;;;;;
19/04/2016;April;Tuesday;16;25;10;14,3;15,4;;;;;
19/04/2016;April;Tuesday;17;27;10;13;13;;;;;
19/04/2016;April;Tuesday;18;27;10;13;13;;;;;
19/04/2016;April;Tuesday;19;27;10;13;13;;;;;
19/04/2016;April;Tuesday;20;27;10;13;13;;;;;
19/04/2016;April;Tuesday;21;35;9;13,3;15,4;;;;;
19/04/2016;April;Tuesday;22;35;9;13,3;15,4;;;;;
19/04/2016;April;Tuesday;23;35;9;13,3;15,4;;;;;
19/04/2016;April;Tuesday;24;35;9;13,3;15,4;;;;;
20/04/2016;April;Wednesday;1;61;9;14,4;13,4;;;;;
20/04/2016;April;Wednesday;2;61;9;14,4;13,4;;;;;
20/04/2016;April;Wednesday;3;61;9;14,4;13,4;;;;;
20/04/2016;April;Wednesday;4;61;9;14,4;13,4;;;;;
20/04/2016;April;Wednesday;5;35;10;14;13,3;;;;;
20/04/2016;April;Wednesday;6;35;10;14;13,3;;;;;
20/04/2016;April;Wednesday;7;35;10;14;13,3;;;;;
20/04/2016;April;Wednesday;8;35;10;14;13,3;;;;;
20/04/2016;April;Wednesday;9;35;9;13,2;13,5;;;;;
20/04/2016;April;Wednesday;10;35;9;13,2;13,5;;;;;
20/04/2016;April;Wednesday;11;35;9;13,2;13,5;;;;;
20/04/2016;April;Wednesday;12;35;9;13,2;13,5;;;;;
20/04/2016;April;Wednesday;13;32;9;13,7;13,5;;;;;
20/04/2016;April;Wednesday;14;32;9;13,7;13,5;;;;;
20/04/2016;April;Wednesday;15;32;9;13,7;13,5;;;;;
20/04/2016;April;Wednesday;16;32;9;13,7;13,5;;;;;
20/04/2016;April;Wednesday;17;40;10;13,3;13;;;;;
20/04/2016;April;Wednesday;18;40;10;13,3;13;;;;;
20/04/2016;April;Wednesday;19;40;10;13,3;13;;;;;
20/04/2016;April;Wednesday;20;40;10;13,3;13;;;;;
20/04/2016;April;Wednesday;21;40;9;13,3;15,4;;;;;
20/04/2016;April;Wednesday;22;40;9;13,3;15,4;;;;;
20/04/2016;April;Wednesday;23;40;9;13,3;15,4;;;;;
20/04/2016;April;Wednesday;24;40;9;13,3;15,4;;;;;
21/04/2016;April;Thursday;1;33;9;17,2;13,3;;;;;
21/04/2016;April;Thursday;2;33;9;17,2;13,3;;;;;
21/04/2016;April;Thursday;3;33;9;17,2;13,3;;;;;
21/04/2016;April;Thursday;4;33;9;17,2;13,3;;;;;
21/04/2016;April;Thursday;5;33;9;13,3;14,3;;;;;
21/04/2016;April;Thursday;6;33;9;13,3;14,3;;;;;
21/04/2016;April;Thursday;7;33;9;13,3;14,3;;;;;
21/04/2016;April;Thursday;8;33;9;13,3;14,3;;;;;
21/04/2016;April;Thursday;9;33;10;15;13;;;;;
21/04/2016;April;Thursday;10;33;10;15;13;;;;;
21/04/2016;April;Thursday;11;33;10;15;13;;;;;
21/04/2016;April;Thursday;12;33;10;15;13;;;;;
21/04/2016;April;Thursday;13;33;10;17;14,4;;;;;
21/04/2016;April;Thursday;14;33;10;17;14,4;;;;;
21/04/2016;April;Thursday;15;33;10;17;14,4;;;;;
21/04/2016;April;Thursday;16;33;10;17;14,4;;;;;
21/04/2016;April;Thursday;17;33;10;16,9;14,4;;;;;
21/04/2016;April;Thursday;18;33;10;16,9;14,4;;;;;
21/04/2016;April;Thursday;19;33;10;16,9;14,4;;;;;
21/04/2016;April;Thursday;20;33;10;16,9;14,4;;;;;
21/04/2016;April;Thursday;21;33;9;17,1;15,4;;;;;
21/04/2016;April;Thursday;22;33;9;17,1;15,4;;;;;
21/04/2016;April;Thursday;23;33;9;17,1;15,4;;;;;
21/04/2016;April;Thursday;24;33;9;17,1;15,4;;;;;
22/04/2016;April;Friday;1;30;9;13,5;13;;;;;
22/04/2016;April;Friday;2;30;9;13,5;13;;;;;
22/04/2016;April;Friday;3;30;9;13,5;13;;;;;
22/04/2016;April;Friday;4;30;9;13,5;13;;;;;
22/04/2016;April;Friday;5;33;9;13;13;;;;;
22/04/2016;April;Friday;6;33;9;13;13;;;;;
22/04/2016;April;Friday;7;33;9;13;13;;;;;
22/04/2016;April;Friday;8;33;9;13;13;;;;;
22/04/2016;April;Friday;9;33;10;16,3;13,6;;;;;
22/04/2016;April;Friday;10;33;10;16,3;13,6;;;;;
22/04/2016;April;Friday;11;33;10;16,3;13,6;;;;;
22/04/2016;April;Friday;12;33;10;16,3;13,6;;;;;
22/04/2016;April;Friday;13;33;10;13,1;13,6;;;;;
22/04/2016;April;Friday;14;33;10;13,1;13,6;;;;;
22/04/2016;April;Friday;15;33;10;13,1;13,6;;;;;
22/04/2016;April;Friday;16;33;10;13,1;13,6;;;;;
22/04/2016;April;Friday;17;33;10;18;13,6;;;;;
22/04/2016;April;Friday;18;33;10;18;13,6;;;;;
22/04/2016;April;Friday;19;33;10;18;13,6;;;;;
22/04/2016;April;Friday;20;33;10;18;13,6;;;;;
22/04/2016;April;Friday;21;33;9;17,4;13;;;;;
22/04/2016;April;Friday;22;33;9;17,4;13;;;;;
22/04/2016;April;Friday;23;33;9;17,4;13;;;;;
22/04/2016;April;Friday;24;33;9;17,4;13;;;;;
23/04/2016;April;Saturday;1;36;9;13,7;14,9;;;;;
23/04/2016;April;Saturday;2;36;9;13,7;14,9;;;;;
23/04/2016;April;Saturday;3;36;9;13,7;14,9;;;;;
23/04/2016;April;Saturday;4;36;9;13,7;14,9;;;;;
23/04/2016;April;Saturday;5;33;9;13;14,9;;;;;
23/04/2016;April;Saturday;6;33;9;13;14,9;;;;;
23/04/2016;April;Saturday;7;33;9;13;14,9;;;;;
23/04/2016;April;Saturday;8;33;9;13;14,9;;;;;
23/04/2016;April;Saturday;9;33;10;16,3;13;;;;;
23/04/2016;April;Saturday;10;33;10;16,3;13;;;;;
23/04/2016;April;Saturday;11;33;10;16,3;13;;;;;
23/04/2016;April;Saturday;12;33;10;16,3;13;;;;;
23/04/2016;April;Saturday;13;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;14;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;15;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;16;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;17;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;18;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;19;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;20;33;10;17,5;13,1;;;;;
23/04/2016;April;Saturday;21;33;10;15,7;13;;;;;
23/04/2016;April;Saturday;22;33;10;15,7;13;;;;;
23/04/2016;April;Saturday;23;33;10;15,7;13;;;;;
23/04/2016;April;Saturday;24;33;10;15,7;13;;;;;
24/04/2016;April;Sunday;1;33;9;16,1;13,3;;;;;
24/04/2016;April;Sunday;2;33;9;16,1;13,3;;;;;
24/04/2016;April;Sunday;3;33;9;16,1;13,3;;;;;
24/04/2016;April;Sunday;4;33;9;16,1;13,3;;;;;
24/04/2016;April;Sunday;5;33;9;17;13,3;;;;;
24/04/2016;April;Sunday;6;33;9;17;13,3;;;;;
24/04/2016;April;Sunday;7;33;9;17;13,3;;;;;
24/04/2016;April;Sunday;8;33;9;17;13,3;;;;;
24/04/2016;April;Sunday;9;33;10;16,2;13;;;;;
24/04/2016;April;Sunday;10;33;10;16,2;13;;;;;
24/04/2016;April;Sunday;11;33;10;16,2;13;;;;;
24/04/2016;April;Sunday;12;33;10;16,2;13;;;;;
24/04/2016;April;Sunday;13;33;10;16,5;13;;;;;
24/04/2016;April;Sunday;14;33;10;16,5;13;;;;;
24/04/2016;April;Sunday;15;33;10;16,5;13;;;;;
24/04/2016;April;Sunday;16;33;10;16,5;13;;;;;
24/04/2016;April;Sunday;17;33;10;16,1;13;;;;;
24/04/2016;April;Sunday;18;33;10;16,1;13;;;;;
24/04/2016;April;Sunday;19;33;10;16,1;13;;;;;
24/04/2016;April;Sunday;20;33;10;16,1;13;;;;;
24/04/2016;April;Sunday;21;33;9;15,1;13,3;;;;;
24/04/2016;April;Sunday;22;33;9;15,1;13,3;;;;;
24/04/2016;April;Sunday;23;33;9;15,1;13,3;;;;;
24/04/2016;April;Sunday;24;33;9;15,1;13,3;;;;;
25/04/2016;April;Monday;1;33;9;17,3;13,3;;;;;
25/04/2016;April;Monday;2;33;9;17,3;13,3;;;;;
25/04/2016;April;Monday;3;33;9;17,3;13,3;;;;;
25/04/2016;April;Monday;4;33;9;17,3;13,3;;;;;
25/04/2016;April;Monday;5;56;9;13,4;14,3;;;;;
25/04/2016;April;Monday;6;56;9;13,4;14,3;;;;;
25/04/2016;April;Monday;7;56;9;13,4;14,3;;;;;
25/04/2016;April;Monday;8;56;9;13,4;14,3;;;;;
25/04/2016;April;Monday;9;33;10;15,2;13;;;;;
