Hours;DK1;DK2;DK;SYS;DK1;DK2
22Ê-Ê23;1712;1333;3045;221,56;214,79;243,59
23Ê-Ê00;1571;1209;2780;215,54;214,05;233,02
00Ê-Ê01;1524;1119;2643;216,28;220,08;220,08
01Ê-Ê02;1495;1068;2563;216,5;230,34;230,34
02Ê-Ê03;1497;1039;2536;215,24;225,58;225,58
03Ê-Ê04;1515;1054;2569;215,16;222,6;222,6
04Ê-Ê05;1562;1086;2648;215,24;219,18;219,18
05Ê-Ê06;1751;1169;2920;217,1;232,72;232,72
06Ê-Ê07;2168;1433;3601;248,27;330,11;330,11
07Ê-Ê08;2574;1672;4246;278,78;502,8;502,8
08Ê-Ê09;2658;1763;4421;285,03;558;558
09Ê-Ê10;2632;1811;4443;270,07;521,99;521,99
10Ê-Ê11;2707;1833;4540;262,71;447,37;447,37
11Ê-Ê12;2715;1827;4542;256,61;414,11;414,11
12Ê-Ê13;2633;1827;4460;253,11;386,81;386,81
13Ê-Ê14;2642;1800;4442;252,74;395,88;395,88
14Ê-Ê15;2575;1780;4355;252,89;391,72;391,72
15Ê-Ê16;2434;1741;4175;245,74;335,47;376,98
16Ê-Ê17;2457;1761;4218;243,88;232,35;345,89
17Ê-Ê18;2632;1877;4509;252,59;260,7;415,67
18Ê-Ê19;2610;1913;4523;253,85;247,53;520,35
19Ê-Ê20;2469;1813;4282;266,28;247,16;594,98
20Ê-Ê21;2249;1654;3903;248,05;230,12;335,4
21Ê-Ê22;2101;1503;3604;233,24;216,73;275,28
22Ê-Ê23;1911;1346;3257;224,69;215,24;247,31
23Ê-Ê00;1706;1198;2904;217,1;213,9;227,14
00Ê-Ê01;1577;1115;2692;216,07;213,54;234,82
01Ê-Ê02;1531;1066;2597;213,77;212,95;224,93
02Ê-Ê03;1534;1031;2565;211,83;212,43;216,37
03Ê-Ê04;1549;1039;2588;212,2;212,58;216,96
04Ê-Ê05;1565;1182;2747;214,66;214,21;224,55
05Ê-Ê06;1726;1474;3200;220,31;213,69;243,23
06Ê-Ê07;2195;1533;3728;235,19;219,49;274,55
07Ê-Ê08;2588;1503;4091;264,14;221,95;341,74
08Ê-Ê09;2736;1751;4487;264,06;226,64;367,49
09Ê-Ê10;2724;1686;4410;263,91;226,04;367,19
10Ê-Ê11;2817;1880;4697;259,52;222,62;354,02
11Ê-Ê12;2848;1913;4761;253,5;222,1;335,42
12Ê-Ê13;2762;1849;4611;252,31;220,98;298,22
13Ê-Ê14;2706;1814;4520;251,41;221,43;296,95
14Ê-Ê15;2652;1786;4438;246,13;220,83;281,85
15Ê-Ê16;2635;1749;4384;243,75;220,31;292,04
16Ê-Ê17;2580;1773;4353;244,35;220,54;297,32
17Ê-Ê18;2732;1906;4638;253,57;232,66;317,49
18Ê-Ê19;2714;1905;4619;259,97;234,52;334,6
19Ê-Ê20;2622;1800;4422;262,58;232,74;331,4
20Ê-Ê21;2400;1685;4085;240,48;230,58;270,91
21Ê-Ê22;2226;1553;3779;230,06;219,05;260,94
22Ê-Ê23;2040;1401;3441;223,07;217,71;242,41
23Ê-Ê00;1848;1241;3089;217,78;215,63;226,27
00Ê-Ê01;1698;1137;2835;214,9;209,61;229,33
01Ê-Ê02;1653;1096;2749;210,73;207,83;219,73
02Ê-Ê03;1641;1059;2700;209,24;210,13;214,15
03Ê-Ê04;1643;1059;2702;210,21;208,42;213,56
04Ê-Ê05;1692;1091;2783;214,08;209,54;226,95
05Ê-Ê06;1870;1217;3087;223,23;223,16;244,96
06Ê-Ê07;2275;1478;3753;240,57;245,03;276,73
07Ê-Ê08;2650;1700;4350;273,16;295,04;354,12
08Ê-Ê09;2749;1764;4513;278;349,65;358,28
09Ê-Ê10;2777;1805;4582;273,16;255;350,32
10Ê-Ê11;2816;1810;4626;264,23;254,93;334,85
11Ê-Ê12;2780;1791;4571;264,97;254,71;342,66
12Ê-Ê13;2711;1741;4452;262,3;254,26;326,44
13Ê-Ê14;2714;1758;4472;262;254,63;330,75
14Ê-Ê15;2657;1770;4427;258,35;254,48;320,93
15Ê-Ê16;2578;1748;4326;252,62;252,03;293,32
16Ê-Ê17;2543;1783;4326;252,55;274,42;287,37
17Ê-Ê18;2706;1871;4577;265,49;326,59;326,59
18Ê-Ê19;2691;1913;4604;266,98;335,07;357,84
19Ê-Ê20;2605;1836;4441;274,2;298,98;364,61
20Ê-Ê21;2394;1704;4098;256,12;269,66;291,69
21Ê-Ê22;2213;1567;3780;241,91;249,79;273,38
22Ê-Ê23;2030;1417;3447;233,5;252,92;258,65
23Ê-Ê00;1843;1284;3127;222,78;223,97;239
00Ê-Ê01;1705;1189;2894;219,45;209,86;223,47
01Ê-Ê02;1649;1117;2766;215,21;209,41;216,92
02Ê-Ê03;1629;1054;2683;211,87;208,89;214,02
03Ê-Ê04;1630;1071;2701;212,31;209,34;214,62
04Ê-Ê05;1668;1091;2759;216,25;209,19;218,49
05Ê-Ê06;1820;1217;3037;228,9;210,01;256,2
06Ê-Ê07;2245;1459;3704;254,86;251,59;297,49
07Ê-Ê08;2669;1705;4374;282,02;296,67;356,41
08Ê-Ê09;2775;1767;4542;293,25;301,8;369,28
09Ê-Ê10;2768;1795;4563;286,26;281,27;334,61
10Ê-Ê11;2769;1802;4571;281,12;253,9;297,71
11Ê-Ê12;2720;1789;4509;271,9;251,74;280,01
12Ê-Ê13;2623;1738;4361;265,13;226;233,51
13Ê-Ê14;2622;1733;4355;265,2;225,48;231,06
14Ê-Ê15;2568;1697;4265;259,48;224,07;224,07
15Ê-Ê16;2478;1692;4170;253,6;224,74;238,5
16Ê-Ê17;2501;1721;4222;252,71;224,66;296,97
17Ê-Ê18;2534;1810;4344;259,4;225,78;334,31
18Ê-Ê19;2570;1870;4440;266,1;225,85;381,33
19Ê-Ê20;2539;1826;4365;264,83;236,34;377,24
20Ê-Ê21;2327;1702;4029;250,92;227,49;295,18
21Ê-Ê22;2156;1560;3716;237,53;213,5;264,98
22Ê-Ê23;1970;1366;3336;225,78;209,78;244,52
23Ê-Ê00;1780;1235;3015;217,74;214,47;223,69
00Ê-Ê01;1607;1124;2731;213,42;154,73;154,73
01Ê-Ê02;1579;1071;2650;209,78;148,93;148,93
02Ê-Ê03;1560;1050;2610;208,22;111,44;111,44
03Ê-Ê04;1539;1069;2608;208,81;149,3;149,3
04Ê-Ê05;1560;1088;2648;211,57;161,58;161,58
05Ê-Ê06;1658;1186;2844;223,62;187,46;187,46
06Ê-Ê07;2032;1422;3454;240,73;225,33;225,33
07Ê-Ê08;2453;1624;4077;264,23;280,45;301,5
08Ê-Ê09;2499;1703;4202;271,9;226,96;298,16
09Ê-Ê10;2435;1721;4156;263,86;226,07;298,3
10Ê-Ê11;2487;1738;4225;258,21;248,17;253,89
11Ê-Ê12;2471;1740;4211;246,23;219,82;219,82
12Ê-Ê13;2414;1707;4121;242,81;209,56;209,56
13Ê-Ê14;2361;1669;4030;235,89;209,04;209,04
14Ê-Ê15;2192;1608;3800;232,17;209,78;209,78
15Ê-Ê16;2116;1584;3700;232,1;223,24;223,24
16Ê-Ê17;2092;1598;3690;231,35;215,73;219,82
17Ê-Ê18;2274;1672;3946;241,25;232,77;271,67
18Ê-Ê19;2352;1761;4113;247,05;226,22;284,69
19Ê-Ê20;2242;1682;3924;246,23;228,01;279,63
20Ê-Ê21;2049;1557;3606;230,61;237,53;247,27
21Ê-Ê22;1879;1446;3325;223,47;219,97;219,97
22Ê-Ê23;1711;1338;3049;217,37;209,78;209,78
23Ê-Ê00;1605;1244;2849;211,57;208,37;208,37
00Ê-Ê01;1477;1145;2622;209,33;115,53;115,53
01Ê-Ê02;1397;1070;2467;204,8;97,45;97,45
02Ê-Ê03;1363;1027;2390;202,86;101,62;101,62
03Ê-Ê04;1351;1030;2381;201,97;101,32;101,32
04Ê-Ê05;1372;1047;2419;201,6;133,83;133,83
05Ê-Ê06;1439;1064;2503;206,36;115,3;115,3
06Ê-Ê07;1541;1147;2688;212,09;117,46;117,46
07Ê-Ê08;1714;1224;2938;217;205,47;205,47
08Ê-Ê09;1812;1346;3158;221,16;227,56;227,56
09Ê-Ê10;1919;1470;3389;227,86;226,37;235,22
10Ê-Ê11;1974;1520;3494;228,45;226,29;237,23
11Ê-Ê12;1955;1532;3487;230,09;226,44;246,68
12Ê-Ê13;1933;1558;3491;227,19;226,07;233,51
13Ê-Ê14;1874;1478;3352;226,67;225,85;233,29
14Ê-Ê15;1867;1472;3339;226,15;225,85;234,11
15Ê-Ê16;1852;1468;3320;226,37;225,55;236,56
16Ê-Ê17;1916;1506;3422;227,78;226,44;240,43
17Ê-Ê18;2121;1631;3752;233,51;228,9;318,84
18Ê-Ê19;2192;1699;3891;241,84;230,68;371,35
19Ê-Ê20;2065;1622;3687;239,46;231,72;424,39
20Ê-Ê21;1948;1508;3456;233,36;230,46;363,99
21Ê-Ê22;1813;1424;3237;229,42;229,79;330,14
22Ê-Ê23;1686;1345;3031;226,44;228,23;228,23
23Ê-Ê00;1575;1254;2829;221,98;223,17;223,17
00Ê-Ê01;1484;1166;2650;222,44;224,97;224,97
01Ê-Ê02;1404;1105;2509;219,02;222,07;222,07
02Ê-Ê03;1375;1065;2440;218,2;221,33;221,33
03Ê-Ê04;1365;1049;2414;217,31;220,29;220,29
04Ê-Ê05;1380;1044;2424;217,68;220,81;220,81
05Ê-Ê06;1449;1062;2511;219,25;222,3;222,3
06Ê-Ê07;1560;1116;2676;222,44;225,12;226,24
07Ê-Ê08;1741;1214;2955;226,24;228,92;234,42
08Ê-Ê09;1881;1345;3226;230,26;233,9;272,51
09Ê-Ê10;2007;1462;3469;233,53;240,89;286,28
10Ê-Ê11;2069;1527;3596;237,32;247,37;278,17
11Ê-Ê12;2081;1563;3644;238,07;249,82;257,19
12Ê-Ê13;2060;1564;3624;234,27;243,42;243,42
13Ê-Ê14;2021;1569;3590;230,55;234,64;237,47
14Ê-Ê15;1991;1559;3550;224,97;223,78;229,29
15Ê-Ê16;2020;1550;3570;225,72;226,46;232,04
16Ê-Ê17;2073;1583;3656;229,29;231;236,65
17Ê-Ê18;2291;1690;3981;239,85;256,15;262,54
18Ê-Ê19;2375;1765;4140;249,15;266,26;341,11
19Ê-Ê20;2235;1674;3909;248,85;251,16;364,02
20Ê-Ê21;2085;1542;3627;240,22;239,18;250,49
21Ê-Ê22;1918;1438;3356;230,85;231,07;234,64
22Ê-Ê23;1778;1326;3104;225,35;227,43;227,43
23Ê-Ê00;1667;1216;2883;217,68;214,56;214,56
00Ê-Ê01;1583;1120;2703;221,1;223,26;223,26
01Ê-Ê02;1535;1066;2601;217,53;219,91;219,91
02Ê-Ê03;1499;1031;2530;215,23;217,01;217,01
03Ê-Ê04;1519;1042;2561;210,99;211,58;211,58
04Ê-Ê05;1558;1073;2631;215,82;212,25;212,25
05Ê-Ê06;1752;1155;2907;225,94;226,61;226,61
06Ê-Ê07;2126;1353;3479;246,85;235,91;310,6
07Ê-Ê08;2542;1600;4142;259,27;231,97;335,6
08Ê-Ê09;2703;1722;4425;264,7;233,75;359,63
09Ê-Ê10;2724;1775;4499;262,69;233,08;345,35
10Ê-Ê11;2699;1811;4510;260,53;231;345,79
11Ê-Ê12;2688;1812;4500;260,09;231,3;342,37
12Ê-Ê13;2626;1786;4412;256,59;230,93;311,72
13Ê-Ê14;2633;1789;4422;258,9;231,59;336,34
14Ê-Ê15;2596;1759;4355;254,51;231;364,32
15Ê-Ê16;2491;1731;4222;253,84;230,55;389,98
16Ê-Ê17;2470;1740;4210;252,8;234,35;401,52
17Ê-Ê18;2674;1863;4537;259,87;239,33;372,35
18Ê-Ê19;2703;1902;4605;267,01;258,97;413,34
19Ê-Ê20;2554;1795;4349;266,11;260,16;417,21
20Ê-Ê21;2372;1660;4032;249,9;257,34;345,5
21Ê-Ê22;2223;1543;3766;239,93;256,22;265,89
22Ê-Ê23;2060;1412;3472;237,62;256,96;274,3
23Ê-Ê00;1881;1272;3153;228,99;236,5;236,5
00Ê-Ê01;1750;1180;2930;231,56;234,31;234,31
01Ê-Ê02;1674;1111;2785;225,76;229,25;229,25
02Ê-Ê03;1657;1093;2750;223,38;226,58;226,58
03Ê-Ê04;1650;1103;2753;223,6;226,87;226,87
04Ê-Ê05;1707;1102;2809;229,4;231,41;231,41
05Ê-Ê06;1867;1209;3076;237,51;245,17;245,17
06Ê-Ê07;2201;1396;3597;259,45;277,46;310,85
07Ê-Ê08;2566;1642;4208;281,77;297,24;381,82
08Ê-Ê09;2716;1789;4505;296,72;306,54;408,75
09Ê-Ê10;2750;1826;4576;293,6;304,53;386,28
10Ê-Ê11;2796;1857;4653;285,49;297,99;374,53
11Ê-Ê12;2792;1880;4672;278,72;297,24;377,95
12Ê-Ê13;2727;1863;4590;267,64;282,22;354,3
13Ê-Ê14;2692;1834;4526;263,77;292,41;344,48
14Ê-Ê15;2628;1788;4416;262,95;254,17;312,64
15Ê-Ê16;2541;1787;4328;260,72;252,98;305,72
16Ê-Ê17;2507;1759;4266;261,31;273,74;297,99
17Ê-Ê18;2662;1888;4550;275;299,25;342,25
18Ê-Ê19;2724;1925;4649;287,57;307,95;372,74
19Ê-Ê20;2575;1820;4395;276,41;297,76;361,81
20Ê-Ê21;2399;1669;4068;257,15;277,68;286,83
21Ê-Ê22;2223;1549;3772;246,66;256,18;262,5
22Ê-Ê23;2045;1396;3441;239,89;243,24;243,24
23Ê-Ê00;1849;1266;3115;229,55;230,52;230,52
00Ê-Ê01;1724;1156;2880;231,01;225,21;225,21
01Ê-Ê02;1666;1108;2774;227,37;226,7;226,7
02Ê-Ê03;1641;1084;2725;226,99;229,15;229,15
03Ê-Ê04;1650;1075;2725;228,26;230,64;230,64
04Ê-Ê05;1710;1113;2823;230,71;233,1;233,1
05Ê-Ê06;1872;1201;3073;239,94;229,52;229,52
06Ê-Ê07;2193;1399;3592;260,1;272,75;282,79
07Ê-Ê08;2565;1618;4183;292,99;336,59;353,4
08Ê-Ê09;2703;1743;4446;300,95;320,52;362,18
09Ê-Ê10;2753;1822;4575;296,26;319,25;360,62
10Ê-Ê11;2803;1848;4651;292,62;315,16;366,72
11Ê-Ê12;2773;1833;4606;287,56;307,35;372,67
12Ê-Ê13;2694;1833;4527;278,63;280,19;365,82
13Ê-Ê14;2699;1825;4524;277,74;260,4;350,05
14Ê-Ê15;2612;1800;4412;274,46;258,09;320,29
15Ê-Ê16;2521;1757;4278;268,58;246,12;314,64
16Ê-Ê17;2481;1761;4242;277,88;257,87;321,11
17Ê-Ê18;2628;1866;4494;294,33;257,94;359,5
18Ê-Ê19;2638;1934;4572;288,45;256,83;373,19
19Ê-Ê20;2479;1801;4280;278,93;249,98;364,56
20Ê-Ê21;2278;1659;3937;263,97;246,78;331,01
21Ê-Ê22;2103;1558;3661;252,66;245,52;271,41
22Ê-Ê23;1929;1426;3355;246,41;249,09;260,33
23Ê-Ê00;1738;1287;3025;236,07;232,57;232,57
00Ê-Ê01;1606;1189;2795;231,99;225,89;225,89
01Ê-Ê02;1531;1140;2671;230,43;234,45;234,45
02Ê-Ê03;1514;1117;2631;227,31;230,36;230,36
03Ê-Ê04;1522;1072;2594;227,53;230,8;230,8
04Ê-Ê05;1557;1092;2649;230,95;228,94;228,94
05Ê-Ê06;1713;1190;2903;239,66;229,39;229,39
06Ê-Ê07;2014;1404;3418;254,99;263,02;263,02
07Ê-Ê08;2390;1602;3992;289,06;255,8;317,41
08Ê-Ê09;2580;1719;4299;301,34;257,22;343,16
09Ê-Ê10;2659;1773;4432;300,37;256,77;348,44
10Ê-Ê11;2727;1789;4516;300,22;258,11;350,15
11Ê-Ê12;2700;1758;4458;297,77;259,75;350,89
12Ê-Ê13;2642;1694;4336;295,91;260,94;334,3
13Ê-Ê14;2633;1674;4307;299,18;307,14;332,66
14Ê-Ê15;2553;1646;4199;292,34;312,13;321,58
15Ê-Ê16;2426;1629;4055;288,62;293,45;319,72
16Ê-Ê17;2407;1639;4046;297,62;303,72;326,64
17Ê-Ê18;2549;1755;4304;308,04;322,32;345,39
18Ê-Ê19;2593;1848;4441;317,41;332,52;352,01
19Ê-Ê20;2492;1776;4268;308,48;322,32;350,82
20Ê-Ê21;2311;1629;3940;284,38;302,23;312,05
21Ê-Ê22;2156;1517;3673;266,89;268,68;279,84
22Ê-Ê23;1983;1392;3375;252,6;252,83;257,96
23Ê-Ê00;1788;1253;3041;241,59;244,57;244,57
00Ê-Ê01;1669;1148;2817;239,43;242,92;242,92
01Ê-Ê02;1588;1078;2666;233,1;237,64;237,64
02Ê-Ê03;1557;1059;2616;229,38;233,55;233,55
03Ê-Ê04;1575;1065;2640;228,19;231,91;231,91
04Ê-Ê05;1613;1099;2712;237,57;240,54;240,54
05Ê-Ê06;1723;1186;2909;244,26;244,34;244,34
06Ê-Ê07;1979;1356;3335;262,64;251,03;278,41
07Ê-Ê08;2334;1566;3900;282,21;251,7;315,39
08Ê-Ê09;2506;1701;4207;289,2;251,11;331,31
09Ê-Ê10;2557;1785;4342;286,67;250,29;333,4
10Ê-Ê11;2651;1837;4488;286,67;249,4;335,7
11Ê-Ê12;2606;1839;4445;282,95;248,5;332,43
12Ê-Ê13;2506;1806;4312;280,57;247,76;328,93
13Ê-Ê14;2449;1777;4226;270;247,31;311,3
14Ê-Ê15;2422;1727;4149;266,21;246,87;285,03
15Ê-Ê16;2334;1708;4042;264,13;246,2;278,34
16Ê-Ê17;2330;1727;4057;266,14;248,95;286,08
17Ê-Ê18;2425;1859;4284;273,87;249,69;309,29
18Ê-Ê19;2474;1889;4363;284,81;252,3;337,26
19Ê-Ê20;2275;1758;4033;275,44;250,81;322,83
20Ê-Ê21;2101;1613;3714;261,67;248,21;284,89
21Ê-Ê22;1980;1504;3484;254,08;250,36;268,52
22Ê-Ê23;1834;1395;3229;249,32;248,8;254,01
23Ê-Ê00;1686;1284;2970;243,89;246,12;246,12
00Ê-Ê01;1553;1209;2762;245,7;247,11;247,56
01Ê-Ê02;1482;1123;2605;243,69;245,77;245,77
02Ê-Ê03;1448;1095;2543;242,05;244,58;244,58
03Ê-Ê04;1452;1089;2541;241,61;244,28;244,28
04Ê-Ê05;1476;1077;2553;242,5;244,88;244,88
05Ê-Ê06;1513;1115;2628;244,95;246,14;246,14
06Ê-Ê07;1618;1172;2790;247,93;248,75;248,75
07Ê-Ê08;1811;1260;3071;249,04;249,19;251,72
08Ê-Ê09;1961;1386;3347;251,87;250,68;255,59
09Ê-Ê10;2066;1508;3574;260,35;251,5;268,68
10Ê-Ê11;2112;1592;3704;263,7;251,72;274,93
11Ê-Ê12;2094;1628;3722;261,99;251,2;270,62
12Ê-Ê13;2044;1629;3673;262,14;250,9;276,42
13Ê-Ê14;2026;1618;3644;253,28;250,16;260,95
14Ê-Ê15;1998;1596;3594;250,68;249,57;255,22
15Ê-Ê16;2015;1609;3624;250,38;249,64;254,18
16Ê-Ê17;2067;1644;3711;254,03;250,46;261,76
17Ê-Ê18;2285;1781;4066;271,06;252,47;296,8
18Ê-Ê19;2329;1825;4154;280,73;255,59;312,05
19Ê-Ê20;2151;1699;3850;272,55;255,44;297,92
20Ê-Ê21;1972;1585;3557;262,36;252,69;271,29
21Ê-Ê22;1832;1487;3319;255,14;251,72;260,5
22Ê-Ê23;1691;1386;3077;249,71;250,31;251,13
23Ê-Ê00;1586;1303;2889;247,56;248,45;248,45
00Ê-Ê01;1481;1209;2690;244,21;246,15;246,15
01Ê-Ê02;1425;1130;2555;241,76;243,17;243,17
02Ê-Ê03;1394;1089;2483;239,67;241,09;241,09
03Ê-Ê04;1378;1060;2438;233,72;236,92;236,92
04Ê-Ê05;1409;1058;2467;235,29;238,26;238,26
05Ê-Ê06;1465;1076;2541;235,51;237,29;237,29
06Ê-Ê07;1562;1143;2705;240,79;241,91;241,91
07Ê-Ê08;1749;1226;2975;244,21;245,77;245,77
08Ê-Ê09;1923;1340;3263;248,97;251,06;251,06
09Ê-Ê10;2068;1465;3533;255,67;261,99;261,99
10Ê-Ê11;2139;1530;3669;256,49;259,16;265,86
11Ê-Ê12;2160;1551;3711;257,53;252,25;268,76
12Ê-Ê13;2158;1542;3700;256,26;252,32;267,27
13Ê-Ê14;2138;1530;3668;253,96;252,62;262,29
14Ê-Ê15;2110;1521;3631;254,11;252,69;263,18
15Ê-Ê16;2094;1521;3615;252,84;250,98;262,07
16Ê-Ê17;2186;1547;3733;261,17;263,48;270,77
17Ê-Ê18;2411;1706;4117;271,66;277,02;283,79
18Ê-Ê19;2498;1823;4321;291,89;311,01;311,01
19Ê-Ê20;2352;1732;4084;291,6;310,42;310,42
20Ê-Ê21;2188;1601;3789;278,5;288,7;288,7
21Ê-Ê22;2049;1482;3531;265,71;274,19;274,19
22Ê-Ê23;1885;1350;3235;251,95;252,47;258,49
23Ê-Ê00;1734;1219;2953;248,38;249,94;249,94
00Ê-Ê01;1656;1146;2802;237,82;239,45;239,45
01Ê-Ê02;1577;1090;2667;234,62;236,92;236,92
02Ê-Ê03;1572;1071;2643;234,32;236,63;236,63
03Ê-Ê04;1575;1084;2659;232,91;235,51;235,51
04Ê-Ê05;1606;1109;2715;236,03;238,04;238,04
05Ê-Ê06;1796;1191;2987;251,06;253,21;253,21
06Ê-Ê07;2232;1462;3694;282,37;304,39;304,39
07Ê-Ê08;2707;1738;4445;308,41;338,61;338,61
08Ê-Ê09;2806;1804;4610;316,37;335,26;335,26
09Ê-Ê10;2787;1821;4608;318,6;340,32;340,32
10Ê-Ê11;2828;1832;4660;318,82;345,08;345,08
11Ê-Ê12;2861;1810;4671;311,68;338,68;338,68
12Ê-Ê13;2740;1778;4518;311,24;337,57;337,57
13Ê-Ê14;2722;1751;4473;306,33;334,52;334,52
14Ê-Ê15;2654;1714;4368;302,53;324,7;324,7
15Ê-Ê16;2579;1684;4263;301,79;324,77;324,77
16Ê-Ê17;2595;1716;4311;298,89;321,8;321,8
17Ê-Ê18;2782;1883;4665;311,76;347,39;347,39
18Ê-Ê19;2836;1965;4801;326,63;352,07;352,07
19Ê-Ê20;2676;1851;4527;307,52;342,4;342,4
20Ê-Ê21;2500;1700;4200;284,83;305,51;305,51
21Ê-Ê22;2335;1573;3908;271,29;270,4;278,88
22Ê-Ê23;2135;1409;3544;262,07;266,16;266,16
23Ê-Ê00;1913;1256;3169;245,92;246,3;246,3
00Ê-Ê01;1795;1168;2963;249,12;250,9;250,9
01Ê-Ê02;1743;1107;2850;246,52;248,97;248,97
02Ê-Ê03;1726;1081;2807;247,78;249,71;249,71
03Ê-Ê04;1735;1095;2830;248,23;250,31;250,31
04Ê-Ê05;1780;1118;2898;251,65;253,88;253,88
05Ê-Ê06;1938;1222;3160;265,63;275,3;275,3
06Ê-Ê07;2349;1480;3829;283,86;322,09;322,09
07Ê-Ê08;2777;1759;4536;326,41;494,37;494,37
08Ê-Ê09;2870;1819;4689;343,66;493,77;493,77
09Ê-Ê10;2840;1829;4669;342,4;500,47;500,47
10Ê-Ê11;2890;1862;4752;346,04;543,54;543,54
11Ê-Ê12;2893;1846;4739;347,98;552,17;552,17
12Ê-Ê13;2803;1805;4608;341,73;502,92;502,92
13Ê-Ê14;2794;1787;4581;334,66;491,02;491,02
14Ê-Ê15;2754;1766;4520;328,64;420,88;420,88
15Ê-Ê16;2672;1714;4386;322,98;392,31;392,31
16Ê-Ê17;2650;1722;4372;326,93;406,52;406,52
17Ê-Ê18;2826;1869;4695;342,18;503,67;503,67
18Ê-Ê19;2900;1981;4881;348,05;499,73;499,73
19Ê-Ê20;2776;1878;4654;346,12;445,57;445,57
20Ê-Ê21;2580;1744;4324;318,97;361,59;361,59
21Ê-Ê22;2416;1622;4038;283,19;295,76;298,51
22Ê-Ê23;2215;1456;3671;270,1;278,05;278,05
23Ê-Ê00;2000;1307;3307;254,92;258,12;258,12
00Ê-Ê01;1863;1209;3072;259,98;266,37;266,37
01Ê-Ê02;1782;1149;2931;255,14;257,37;257,37
02Ê-Ê03;1768;1126;2894;255,81;258,19;258,19
03Ê-Ê04;1784;1129;2913;256,78;260,57;260,57
04Ê-Ê05;1834;1161;2995;256,41;260,57;260,57
05Ê-Ê06;1971;1269;3240;261,54;269,05;269,05
06Ê-Ê07;2383;1532;3915;289,21;306,47;306,47
07Ê-Ê08;2820;1800;4620;336,82;389,03;389,03
08Ê-Ê09;2903;1872;4775;345,67;404,06;404,06
09Ê-Ê10;2869;1882;4751;344,85;405,4;405,4
10Ê-Ê11;2904;1879;4783;342,17;399,37;399,37
11Ê-Ê12;2907;1844;4751;342,17;404,21;404,21
12Ê-Ê13;2829;1833;4662;335,33;343,44;378,62
13Ê-Ê14;2768;1798;4566;328,56;269,5;364,86
14Ê-Ê15;2700;1777;4477;311,75;266,89;348,05
15Ê-Ê16;2569;1735;4304;304,53;263,55;348,2
16Ê-Ê17;2533;1745;4278;307,28;262,65;356,45
17Ê-Ê18;2700;1911;4611;326,33;264,44;371,11
18Ê-Ê19;2700;1993;4693;320,45;263,69;400,49
19Ê-Ê20;2512;1875;4387;309,14;259,75;381,07
20Ê-Ê21;2317;1711;4028;281,03;258,12;307,06
21Ê-Ê22;2212;1573;3785;273,96;257,15;290,92
22Ê-Ê23;2031;1427;3458;258,93;256,18;271,28
23Ê-Ê00;1847;1259;3106;245,99;247,7;247,7
00Ê-Ê01;1748;1148;2896;242,54;244,25;244,25
01Ê-Ê02;1703;1099;2802;238,67;239,94;239,94
02Ê-Ê03;1765;1115;2880;234,95;237,04;237,04
03Ê-Ê04;1804;1142;2946;236,07;232,43;232,43
04Ê-Ê05;1751;1047;2798;241,72;240,53;240,53
05Ê-Ê06;1838;1126;2964;253,62;249,75;249,75
06Ê-Ê07;2279;1356;3635;279,21;283,52;287,46
07Ê-Ê08;2736;1671;4407;306,43;280,25;331,64
08Ê-Ê09;2833;1812;4645;325,77;342,8;346,67
09Ê-Ê10;2800;1822;4622;324,5;344,29;344,29
10Ê-Ê11;2809;1821;4630;323,01;341,31;341,31
11Ê-Ê12;2765;1794;4559;311,86;277,94;331,72
12Ê-Ê13;2643;1769;4412;296,91;274,3;325,84
13Ê-Ê14;2625;1762;4387;288,58;269,17;312,83
14Ê-Ê15;2584;1735;4319;281,74;265;301
15Ê-Ê16;2441;1678;4119;279,43;262,55;295,35
16Ê-Ê17;2507;1679;4186;280,4;261,65;302,86
17Ê-Ê18;2680;1835;4515;288,06;261,95;318,85
18Ê-Ê19;2734;1906;4640;287,84;261,13;317,59
19Ê-Ê20;2542;1798;4340;280,84;259,5;300,26
20Ê-Ê21;2337;1655;3992;270,43;258,68;280,47
21Ê-Ê22;2161;1530;3691;259,57;257,12;268,35
22Ê-Ê23;1928;1371;3299;249,09;249,83;249,83
23Ê-Ê00;1739;1239;2978;230,71;230,94;230,94
00Ê-Ê01;1621;1143;2764;219,68;216,11;216,11
01Ê-Ê02;1570;1078;2648;206,07;199,83;199,83
02Ê-Ê03;1539;1037;2576;201,54;174,24;174,24
03Ê-Ê04;1510;1044;2554;203,1;175,88;175,88
04Ê-Ê05;1563;1053;2616;208,83;177,89;177,89
05Ê-Ê06;1704;1151;2855;230,91;216,41;216,41
06Ê-Ê07;2087;1403;3490;252,63;231,14;231,14
07Ê-Ê08;2554;1678;4232;266,61;275,46;275,46
08Ê-Ê09;2678;1779;4457;274,57;260,21;285,2
09Ê-Ê10;2621;1805;4426;273,67;259,99;280,52
10Ê-Ê11;2606;1818;4424;273,08;259,92;280,81
11Ê-Ê12;2543;1781;4324;272,63;259,1;282,23
12Ê-Ê13;2396;1722;4118;268,02;258,06;276,43
13Ê-Ê14;2253;1696;3949;263,11;256,27;273,82
14Ê-Ê15;2172;1662;3834;259,47;255,08;270,03
15Ê-Ê16;2069;1631;3700;259,47;255,97;270,18
16Ê-Ê17;2084;1636;3720;262,74;256,87;275,68
